,Match Datetime,Match Type,Team name,scaled midfield,sc_ra,sc_ca,sc_la,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP defence,ISP attack,Tactic,Tactic skill,Total exp,Style of play,Average goals,Actual goals,Defender_number,Mid_number,Forward_number,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP defence_,ISP attack_,Tactic_,Tactic skill_,Total exp_,Style of play_,Average goals_,Actual goals_,Defender_number_,Mid_number_,Forward_number_,HomeOrAway_,MT,Opponent,Match Date,Formation,Formation_,Tactic short,campaign,scaled_midfield
0,2024-03-15 20:00:00,Match 1 in round II of World Cup,Oman,11.009282589631724,20.251853970356915,16.00146486546719,15.251396199898416,10.5,14.5,14.5,15.75,20.25,16.0,15.25,12.0,9.5,(no tactic),0,15.75,100,2.6,2,2,5,3,H,Tanzania,7.25,23.0,20.25,21.75,14.25,14.0,15.75,10.75,7.5,Counter-attacks,17,12.5,-60,1.9,2,4,4,2,A,WC2,Tan,2024-03-15,2-5-3,4-4-2,N,86,11.009282589631724
1,2024-03-08 20:00:00,Match 10 in round I of World Cup,Oman,8.359239361888552,8.534136814981563,5.020080479400919,14.558233390262666,9.5,24.75,27.75,25.5,8.5,5.0,14.5,12.5,8.25,Counter-attacks,22,15.0,-100,0.9,1,5,4,1,H,Argentina,13.25,19.0,19.25,19.0,13.75,14.25,12.75,11.5,8.5,Play creatively,26,14.5,-100,1.5,1,3,5,2,A,WC1,Arg,2024-03-08,5-4-1,3-5-2,CA,86,8.359239361888552
2,2024-03-01 20:00:00,Match 9 in round I of World Cup,Oman,7.789063694456737,14.893987111323648,6.726316759952615,14.893987111323648,7.25,24.75,28.0,24.0,15.5,7.0,15.5,12.5,9.0,Counter-attacks,22,15.0,-100,0.8,0,5,3,2,A,Rossiya,9.75,24.25,21.0,23.0,17.25,6.25,20.75,10.5,5.5,Counter-attacks,21,16.25,0,1.7,2,4,4,2,H,WC1,Ros,2024-03-01,5-3-2,4-4-2,CA,86,7.789063694456737
3,2024-02-23 20:00:00,Match 8 in round I of World Cup,Oman,8.201867338517715,18.258361356001732,6.573010088160624,15.337023539041457,8.75,23.75,21.75,24.5,18.75,6.75,15.75,11.5,7.75,Counter-attacks,17,15.0,-80,1.1,1,4,4,2,H,Sri Lanka,9.75,22.25,24.75,22.75,9.0,12.5,14.0,12.75,9.5,Counter-attacks,22,15.75,-100,0.8,0,5,3,2,A,WC1,Sri,2024-02-23,4-4-2,5-3-2,CA,86,8.201867338517715
4,2024-02-16 20:00:00,Match 7 in round I of World Cup,Oman,11.315292157986566,21.123460274665508,21.860325167967794,18.176000701456367,14.75,13.25,9.75,13.25,21.5,22.25,18.5,11.5,9.75,(no tactic),0,15.5,100,3.3,2,2,5,3,H,Liechtenstein,10.25,22.5,24.5,22.0,9.25,5.25,15.0,11.5,7.5,Counter-attacks,19,14.0,-100,1.1,1,4,4,2,A,WC1,Lie,2024-02-16,2-5-3,4-4-2,N,86,11.315292157986566
5,2024-02-09 20:00:00,Match 6 in round I of World Cup,Oman,11.350192658102078,13.884283625968472,6.058596491331697,13.126959064552011,10.5,24.25,23.25,23.5,13.75,6.0,13.0,11.75,8.0,Counter-attacks,18,14.5,-100,1.4,2,4,5,1,A,Trinidad & Tobago,13.25,12.75,14.0,17.0,10.5,15.0,16.75,10.75,8.75,(no tactic),0,10.25,20,1.2,0,3,5,2,H,WC1,Tri,2024-02-09,4-5-1,3-5-2,CA,86,11.350192658102078
6,2024-02-02 20:00:00,Match 5 in round I of World Cup,Oman,9.099963079070058,6.993767337526883,5.78794538278087,19.534315666885433,8.0,24.75,27.25,26.75,7.25,6.0,20.25,12.0,7.75,Counter-attacks,21,13.0,-100,1.3,1,5,3,2,A,Argentina,15.25,14.75,13.75,11.0,20.0,18.75,13.25,10.5,8.0,Play creatively,26,15.0,100,2.7,4,2,5,3,H,WC1,Arg,2024-02-02,5-3-2,2-5-3,CA,86,9.099963079070058
7,2024-01-26 20:00:00,Match 4 in round I of World Cup,Oman,13.617362377747744,11.177320023445958,12.170859581085598,13.412784028135148,17.5,16.75,18.75,18.5,11.25,12.25,13.5,12.75,9.5,(no tactic),0,14.5,90,3.9,4,3,5,2,H,Rossiya,18.25,8.0,12.0,8.0,14.25,20.5,14.5,9.75,7.0,Attack in the Middle,28,15.75,100,2.9,1,2,5,3,A,WC1,Ros,2024-01-26,3-5-2,2-5-3,N,86,13.617362377747744
8,2024-01-19 20:00:00,Match 3 in round I of World Cup,Oman,10.89318904976932,14.492384542816431,12.318526861393966,12.801606346154514,9.75,22.25,22.25,22.75,15.0,12.75,13.25,12.75,9.5,Counter-attacks,17,14.75,-100,1.1,0,4,4,2,A,Sri Lanka,17.25,17.25,16.75,17.0,13.75,14.5,14.0,12.0,9.25,(no tactic),0,13.25,20,1.5,1,3,5,2,H,WC1,Sri,2024-01-19,4-4-2,3-5-2,CA,86,10.89318904976932
9,2024-01-15 20:00:00,Match 2 in round I of World Cup,Oman,14.528919847021216,12.243335321441627,11.743607349137887,10.744151404530406,12.0,18.5,19.75,20.0,12.25,11.75,10.75,12.25,9.25,(no tactic),0,14.0,-60,1.7,4,3,5,2,A,Liechtenstein,12.0,11.75,14.25,16.5,15.0,14.75,17.0,10.75,8.5,(no tactic),0,12.75,50,1.7,1,3,5,2,H,WC1,Lie,2024-01-15,3-5-2,3-5-2,N,86,14.528919847021216
10,2024-01-12 20:00:00,Match 1 in round I of World Cup,Oman,12.470907019435856,16.491023086023414,15.741431127567806,13.742519238352847,11.25,16.0,16.5,16.75,16.5,15.75,13.75,12.5,10.0,(no tactic),0,12.75,50,1.9,1,3,5,2,H,Trinidad & Tobago,12.25,17.0,17.0,16.0,14.25,13.75,9.75,11.5,8.5,(no tactic),0,10.5,10,1.8,1,3,5,2,A,WC1,Tri,2024-01-12,3-5-2,3-5-2,N,86,12.470907019435856
