,Match Datetime,Match Type,Team name,scaled midfield,sc_ra,sc_ca,sc_la,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP defence,ISP attack,Tactic,Tactic skill,Total exp,Style of play,Average goals,Actual goals,Defender_number,Mid_number,Forward_number,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP defence_,ISP attack_,Tactic_,Tactic skill_,Total exp_,Style of play_,Average goals_,Actual goals_,Defender_number_,Mid_number_,Forward_number_,HomeOrAway_,MT,Opponent,Match Date,Formation,Formation_,Tactic short,campaign,scaled_midfield
0,2024-03-22 20:00:00,Match 3 in round II of World Cup,Nederland,7.658433816173503,12.374203223501949,13.147590924970821,13.920978626439691,13.5,19.0,21.0,17.75,12.0,12.75,13.5,13.5,10.25,(no tactic),0,14.25,0,1.3,2,2,5,3,A,England,8.5,27.25,29.0,28.25,17.0,4.25,7.0,14.0,9.0,Counter-attacks,24,13.75,-100,0.8,0,5,4,1,H,WC2,Eng,2024-03-22,2-5-3,5-4-1,N,86,7.658433816173503
1,2024-03-18 20:00:00,Match 2 in round II of World Cup,Nederland,8.150915424179484,18.485344192267274,19.787128994539618,16.142131548177055,12.25,14.25,15.75,15.25,17.75,19.0,15.5,12.75,11.25,Play creatively,26,15.5,0,2.1,2,3,4,3,H,Bosna i Hercegovina,11.0,20.5,26.25,21.5,9.25,7.5,10.5,11.75,7.5,Pressing,14,14.0,-100,0.5,1,4,5,1,A,WC2,Bos,2024-03-18,3-4-3,4-5-1,PC,86,8.150915424179484
2,2024-03-15 20:00:00,Match 1 in round II of World Cup,Nederland,7.823507797722768,24.16205474456148,11.15171757441299,23.099986404141195,10.75,16.5,13.5,16.5,22.75,10.5,21.75,13.25,10.75,Attack on wings,23,15.0,100,1.8,1,3,5,2,H,Honduras,9.25,22.5,25.75,22.5,4.5,5.25,13.5,12.5,8.25,Pressing,13,16.0,-100,0.5,0,4,5,1,A,WC2,Hon,2024-03-15,3-5-2,4-5-1,AOW,86,7.823507797722768
3,2024-03-08 20:00:00,Match 10 in round I of World Cup,Nederland,6.169684838610542,11.19172038866311,9.488632503431768,12.65151000457569,8.25,26.0,29.5,26.25,11.5,9.75,13.0,13.75,10.5,Counter-attacks,23,14.5,-100,2.1,5,5,3,2,A,Sakartvelo,14.5,11.0,9.0,11.0,22.75,20.5,18.0,10.5,9.0,(no tactic),0,13.75,100,2.6,2,2,5,3,H,WC1,Sak,2024-03-08,5-3-2,2-5-3,CA,86,6.169684838610542
4,2024-03-01 20:00:00,Match 9 in round I of World Cup,Nederland,8.038580976382148,18.54442347695498,18.049905517569517,18.54442347695498,12.25,11.25,11.5,11.75,18.75,18.25,18.75,11.5,10.25,Play creatively,25,14.75,100,2.4,2,3,4,3,H,Botswana,8.25,20.75,24.25,23.25,6.25,2.25,6.25,10.5,6.25,Pressing,11,10.0,-100,0.5,0,5,5,0,A,WC1,Bot,2024-03-01,3-4-3,5-5-0,PC,86,8.038580976382148
5,2024-02-23 20:00:00,Match 8 in round I of World Cup,Nederland,10.644467172329843,16.10613815492382,17.112771789606555,15.854479746253132,16.5,17.75,16.75,17.25,16.0,17.0,15.75,13.25,11.0,(no tactic),0,14.0,70,2.3,2,3,5,2,A,Paraguay,7.25,27.0,26.5,25.75,5.0,6.75,18.5,12.75,8.75,Counter-attacks,24,13.5,-90,0.6,0,5,3,2,H,WC1,Par,2024-02-23,3-5-2,5-3-2,N,86,10.644467172329843
6,2024-02-16 20:00:00,Match 7 in round I of World Cup,Nederland,7.714541930648234,17.60234579041626,12.07017997057115,17.85380787313649,10.0,22.5,23.75,22.25,17.5,12.0,17.75,13.75,11.0,Counter-attacks,19,13.75,-100,1.8,2,4,4,2,A,C̫te d'Ivoire,13.5,17.75,17.75,17.75,16.0,15.5,15.75,11.75,8.75,(no tactic),0,15.0,0,1.4,1,3,5,2,H,WC1,C̫t,2024-02-16,4-4-2,3-5-2,CA,86,7.714541930648234
7,2024-02-09 20:00:00,Match 6 in round I of World Cup,Nederland,9.072617600561795,15.321434624715357,15.585597290658725,15.321434624715357,17.25,19.0,19.0,19.25,14.5,14.75,14.5,13.25,11.0,(no tactic),0,13.75,70,2.5,5,3,5,2,H,Srbija,7.5,21.75,22.75,21.25,18.0,8.75,16.25,11.0,8.25,Counter-attacks,19,14.5,-100,1.1,0,4,4,2,A,WC1,Srb,2024-02-09,3-5-2,4-4-2,N,86,9.072617600561795
8,2024-02-02 20:00:00,Match 5 in round I of World Cup,Nederland,8.829736514376672,13.512444149167678,16.545849978572665,14.063972481786767,14.5,15.25,16.5,15.5,12.25,15.0,12.75,12.25,10.75,Play creatively,25,13.25,40,4.9,4,2,5,3,H,Sakartvelo,14.0,8.5,15.0,10.25,8.75,18.5,13.0,9.75,8.5,Attack in the Middle,27,13.0,10,2.5,0,2,5,3,A,WC1,Sak,2024-02-02,2-5-3,2-5-3,PC,86,8.829736514376672
9,2024-01-26 20:00:00,Match 4 in round I of World Cup,Nederland,6.682165445467088,22.435135458926677,8.586286410206506,20.773273573080257,9.0,19.5,21.0,19.75,20.25,7.75,18.75,13.0,10.25,Counter-attacks,18,13.75,-40,1.5,0,4,4,2,A,Botswana,4.25,27.75,26.0,27.0,16.75,7.5,8.0,11.5,7.75,Counter-attacks,26,11.25,-100,0.5,0,5,3,2,H,WC1,Bot,2024-01-26,4-4-2,5-3-2,CA,86,6.682165445467088
