,Match Datetime,campaign,Competition,Team name,sc_ra,sc_ca,sc_la,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,scaled midfield,Opponent,Match Date,Tactic short,Match Type,scaled_midfield,T_C,Indiv Order
20,2025-06-09 20:00:00,90,World Cup,Hayastan,12.0544,10.6362,12.0544,9.25,21.75,24.25,22.0,12.75,11.25,12.75,8.5,12.25,Counter-attacks,19,0,4-4-2,4,4,2,1,-10,18,ZTQETHQHEQQEQH,0,A,India,13.5,17.25,15.25,15.5,14.5,17.75,14.0,8.75,11.25,Normal,0,0,3-5-2,3,5,2,1,0,17,UQEUEUHUUHUPEH,103011300.0,H,37619801,14.0836,Ind,2025-06-09,CA,WC2,14.083610716888296,442ca,NNN-NNNN-NN-NN
21,2025-06-06 20:00:00,90,World Cup,Hayastan,9.9892,8.5273,9.9892,8.75,23.25,26.0,23.5,10.25,8.75,10.25,8.0,12.0,Counter-attacks,19,0,4-4-2,4,4,2,2,-10,18,ZHQETTQQEHQHQE,0,A,Ireland,12.0,14.0,14.5,15.0,14.0,17.0,15.0,10.5,12.0,Normal,0,0,3-5-2,3,5,2,0,5,16,UUETEHUHUUQUET,103000300.0,H,37619770,14.7275,Ire,2025-06-06,CA,WC2,14.727534944614602,442ca,NNN-NNNN-NNNN-
22,2025-05-30 20:00:00,90,World Cup,Hayastan,11.4113,19.1808,16.51,13.25,9.75,12.5,12.75,11.75,19.75,17.0,9.5,10.75,Normal,0,0,2-5-3,2,5,3,3,10,17,ZEQEETQHQQQPQH,1030003000,H,Colombia,11.0,21.0,21.75,20.75,12.75,12.5,12.75,8.75,11.25,Pressing,12,0,3-5-2,3,5,2,4,-10,14,ZHEHEQUpQUQQEQ,3200300.0,A,36853821,17.2801,Col,2025-05-30,N,WC1,17.280058721430443,AoA,N-O--NMNNNMNNN
23,2025-05-23 20:00:00,90,World Cup,Hayastan,7.4075,5.9738,14.3372,10.0,21.0,23.75,21.25,7.75,6.25,15.0,8.75,12.5,Pressing,11,0,4-5-1,4,5,1,2,-10,21,ZQQEUUQHQHQEEH,2000300434,A,Polska,13.0,13.5,15.0,15.25,15.5,17.25,17.5,8.75,10.5,Normal,0,0,2-5-3,2,5,3,3,10,13,ZEPEEUTHUUUQPQ,0.0,H,36853774,12.4999,Pol,2025-05-23,Pr,WC1,12.499925430050638,AoD,NDN-NNMNNWM--W
24,2025-05-16 20:00:00,90,World Cup,Hayastan,12.5312,12.7769,12.5312,17.25,17.75,17.5,18.25,12.75,13.0,12.75,9.25,11.75,Normal,0,0,3-5-2,3,5,2,5,2,19,ZTEQEUQHQQHPEH,103000300,H,Saudi Arabia,19.25,7.25,10.25,7.25,12.0,20.75,11.5,9.25,10.25,Attack in the middle,26,0,2-5-3,2,5,3,2,10,11,ZEHEPEHHZQQHQZ,1131113000.0,A,36853726,16.9318,Sau,2025-05-16,N,WC1,16.931781475071965,bal,NN-O-NMNNNMN-N
25,2025-05-09 20:00:00,90,World Cup,Hayastan,11.5856,13.0968,10.5782,14.25,19.0,18.5,19.0,11.5,13.0,10.5,10.0,12.5,Normal,0,0,3-5-2,3,5,2,1,-10,17,ZUEQETQQQHQEQP,103000300,H,England,9.0,24.25,22.5,22.25,14.75,13.0,14.75,10.75,13.25,Counter-attacks,19,0,4-4-2,4,4,2,0,-9,17,ZUUEHHQEPUQQEQ,400012000.0,A,36853678,17.3357,Eng,2025-05-09,N,WC1,17.33574204827206,AoD,NN-O-NMNNNM-NN
26,2025-05-02 20:00:00,90,World Cup,Hayastan,11.9703,11.9703,11.4915,12.5,22.5,23.5,20.5,12.5,12.5,12.0,9.5,12.5,Counter-attacks,18,0,4-4-2,4,4,2,0,-10,19,ZUQEUTQHQEQEQW,0,A,Uganda,15.5,18.75,22.0,22.25,10.75,9.75,10.75,7.75,11.5,Normal,0,0,3-4-3,3,4,3,3,0,12,ZPEQEHUHETQUHU,0.0,H,36853630,14.3672,Uga,2025-05-02,CA,WC1,14.36717182300571,442ca,NNN-NNNNN-N-NN
27,2025-04-25 20:00:00,90,World Cup,Hayastan,10.479,12.6225,10.479,13.0,21.0,22.5,21.25,11.0,13.25,11.0,9.5,12.5,Pressing,11,0,3-5-2,3,5,2,0,-10,19,ZUEUETQHQQQEQW,2023002300,A,Colombia,13.5,18.0,17.75,18.25,16.5,16.0,16.0,9.5,11.5,Normal,0,0,3-5-2,3,5,2,0,0,13,ZQEHEQUHQUQQQE,10000.0,H,36853581,17.9015,Col,2025-04-25,Pr,WC1,17.90153893064546,AoD,ND-N-DMNNDM-NN
28,2025-04-18 20:00:00,90,World Cup,Hayastan,9.6015,9.3614,8.8813,14.25,22.5,24.25,20.75,10.0,9.75,9.25,9.0,13.25,Normal,0,0,3-5-2,3,5,2,3,0,20,ZUEQEQQQQHQEQP,103000300,H,Polska,14.25,15.0,16.0,17.25,15.5,18.0,16.75,9.25,11.25,Normal,0,0,3-5-2,3,5,2,2,-1,13,ZUEPEHUHUQQHWE,103000300.0,A,36853534,16.5823,Pol,2025-04-18,N,WC1,16.582348366615225,bal,NN-O-NMNNNM-NN
29,2025-04-11 20:00:00,90,World Cup,Hayastan,10.7715,10.5266,11.0163,10.75,22.75,25.5,22.5,11.0,10.75,11.25,9.75,13.25,Counter-attacks,19,0,4-4-2,4,4,2,4,-10,21,ZUQEUQQQQEQEQW,0,A,Saudi Arabia,15.5,10.25,12.75,12.5,12.5,19.5,19.25,8.25,9.75,Normal,0,0,2-5-3,2,5,3,2,4,11,ZEPEEQHHZHUZQU,1130001000.0,H,36853486,15.5257,Sau,2025-04-11,CA,WC1,15.525672880680425,442ca,NNN-NNNNN-N-NN
30,2025-04-07 20:00:00,90,World Cup,Hayastan,11.7673,12.2576,12.2576,9.25,22.0,24.75,22.25,12.0,12.5,12.5,10.0,13.0,Counter-attacks,20,0,4-4-2,4,4,2,1,-10,20,ZUQEUQQQEQQQEQ,0,A,England,11.5,16.25,16.25,17.5,16.5,17.5,16.5,10.75,12.25,Normal,0,0,3-4-3,3,4,3,1,3,17,ZUEUEHQEUHQUQQ,3000.0,H,36853438,14.6268,Eng,2025-04-07,CA,WC1,14.62676165228703,442ca,NNN-NNNN-NNN-N
31,2025-04-04 20:00:00,90,World Cup,Hayastan,14.973,18.4095,15.464,10.5,14.5,13.75,15.25,15.25,18.75,15.75,10.25,12.0,Normal,0,0,3-4-3,3,4,3,1,10,19,ZTEQEQQEQTQUQQ,103003000,H,Uganda,10.5,19.5,18.5,16.5,11.5,14.0,11.25,7.5,10.5,Normal,0,0,3-5-2,3,5,2,1,-10,13,ZPEQEHQTHHUUEU,2023000300.0,A,36853391,15.3476,Uga,2025-04-04,N,WC1,15.347588611738956,343,NN-O-NM-NNMNNN
32,2025-03-28 20:00:00,90,Friendly,Hayastan,,,,9.25,11.25,12.5,9.0,9.25,14.5,10.25,7.25,8.75,Normal,0,0,4-4-2,4,4,2,1,0,9,ZHHUHEETUQQQEU,111000300,H,Rossiya,5.25,18.5,21.75,18.25,9.75,8.5,9.25,6.5,9.5,Counter-attacks,19,0,5-3-2,5,3,2,0,-10,7,ZQHTUHHEpEHQEW,2000.0,A,36819152,,Ros,2025-03-28,N,F,,bal,NNOOO--NNNMN-N
33,2025-03-21 20:00:00,90,Friendly,Hayastan,,,,7.25,9.25,12.5,9.0,11.75,17.0,11.5,7.25,8.75,Normal,0,0,3-4-3,3,4,3,1,0,9,ZEHUHEHTEQQQUU,1113003000,H,Italia,6.75,18.0,21.75,18.75,9.0,8.25,11.25,7.75,12.0,Play creatively,22,0,5-4-1,5,4,1,2,0,10,ZHZUUQUEHQUEEU,0.0,A,36783901,,Ita,2025-03-21,N,F,,343,N-OOO-MN-NMNNN
