,Match Datetime,campaign,Competition,Team name,sc_ra,sc_ca,sc_la,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,scaled midfield,Opponent,Match Date,Tactic short,Match Type,scaled_midfield,T_C,Indiv Order
10,2025-08-01 20:00:00,90,Friendly,Cyprus,,,,6.25,16.5,20.5,16.0,8.25,6.5,4.5,5.25,9.25,Counter-attacks,17,0,5-3-2,5,3,2,1,-10,6,ZHTHQQUUpEEEWU,200,A,Turkiye,9.5,17.0,17.0,20.0,9.25,13.5,10.75,8.25,10.25,Play creatively,21,0,3-4-3,3,4,3,0,-10,10,ZQEQEQQQQEUQpQ,2002011020,H,37947315,,Tur,2025-08-01,CA,F,,hardca,NNNNNNNND---NN
11,2025-07-25 20:00:00,90,Friendly,Cyprus,,,,7.0,17.25,21.25,16.75,8.25,6.0,4.5,5.25,9.25,Counter-attacks,17,0,5-4-1,5,4,1,1,-10,6,ZHTHQQUUpUEEWE,200,A,Singapore,11.25,13.75,14.25,11.5,16.75,13.25,12.0,7.75,9.5,Normal,0,0,2-5-3,2,5,3,3,0,10,ZZEEZEUZQHQUUU,420,H,37925921,,Sin,2025-07-25,CA,F,,hardca,NNNNNNNNDN--N-
12,2025-07-18 20:00:00,90,Friendly,Cyprus,,,,6.75,16.25,18.75,16.0,9.25,8.0,8.75,5.25,8.5,Counter-attacks,13,0,4-4-2,4,4,2,1,-10,6,ZHTEQQUUEUTEPQ,0,H,Nicaragua,9.25,18.75,19.75,17.25,11.5,9.25,7.75,7.5,10.75,Pressing,10,0,3-5-2,3,5,2,1,-10,10,ZQETESUTPHQUEU,100102000,A,37883337,,Nic,2025-07-18,CA,F,,442ca,NNN-NNNN-NN-NN
13,2025-07-11 20:00:00,90,Friendly,Cyprus,,,,8.25,12.5,15.25,16.25,5.25,9.5,8.5,6.25,9.5,Counter-attacks,19,0,5-3-2,5,3,2,0,0,9,ZHHPUPEEUHTEPW,411001010,A,Al Urdun,10.0,17.0,17.25,16.5,11.25,12.0,12.0,6.5,10.25,Normal,0,0,3-5-2,3,5,2,3,0,9,ZSEQEZPZZUZZEQ,0,H,37841160,,Al ,2025-07-11,CA,F,,hardca,NNWOON--NON-ON
14,2025-07-04 20:00:00,90,Friendly,Cyprus,,,,9.0,8.75,12.5,9.0,7.0,13.75,9.25,6.75,9.25,Play creatively,19,0,3-4-3,3,4,3,1,0,8,ZEHUHEETHUUHWW,1114003000,A,Barbados,9.75,16.25,15.5,14.0,10.0,9.25,11.5,6.0,9.75,Normal,0,0,3-5-2,3,5,2,3,0,9,ZUEHEUHQHQQQPE,0,H,37798908,,Bar,2025-07-04,PC,F,,343,N-OOO--WNNMNNN
15,2025-06-27 20:00:00,90,Friendly,Cyprus,,,,9.25,9.25,12.0,8.25,10.75,13.25,8.25,7.0,8.75,Play creatively,19,0,3-4-3,3,4,3,2,0,9,ZEHUHETTEUUHPP,1110403000,H,Israel,10.75,18.25,18.25,19.25,14.25,13.0,15.75,9.25,12.25,Normal,0,0,3-5-2,3,5,2,4,0,14,ZUEUEZUUHHUQEQ,4000,A,37765566,,Isr,2025-06-27,PC,F,,343,N-OOO-NW-NMNNN
16,2025-06-20 20:00:00,90,Friendly,Cyprus,,,,8.25,17.25,22.0,21.5,3.5,7.25,6.75,6.75,9.75,Pressing,10,0,5-4-1,5,4,1,1,-10,10,ZHZPQHEUHPTEEW,2200000,A,Indonesia,9.25,8.0,12.0,11.5,6.25,9.0,7.25,10.25,8.75,Normal,0,0,4-4-2,4,4,2,2,0,13,ZTQEUHEQQQPQPE,0,H,37713887,,Ind,2025-06-20,Pr,F,,AoD,NNNNDD-NNNN--N
17,2025-06-13 20:00:00,90,Friendly,Cyprus,,,,7.5,18.75,23.0,21.5,3.5,7.5,6.75,7.0,9.75,Pressing,11,0,5-4-1,5,4,1,0,-10,9,ZHUPQHEUHPTEEP,2000200000,H,Ecuador,9.0,14.25,14.5,14.5,11.0,12.5,12.25,6.75,9.0,Normal,0,0,3-5-2,3,5,2,0,0,9,ZQEUEUQQpQQWEU,3120300,A,37675393,,Ecu,2025-06-13,Pr,F,,AoD,NDNNND-NNNN--N
18,2025-06-06 20:00:00,90,Friendly,Cyprus,,,,7.5,11.5,17.25,15.75,9.0,15.25,7.0,7.25,9.75,Normal,0,0,3-4-3,3,4,3,1,0,9,ZEHEHPTUpEQPPH,3023000,H,Saudi Arabia,6.75,19.0,18.5,20.75,11.5,7.0,12.75,6.75,11.0,Counter-attacks,17,0,4-5-1,4,5,1,4,0,12,ZQUEUUHQpZQEHE,1441102410,A,37641581,,Sau,2025-06-06,N,F,,343,N-N-NNMND-MNNN
19,2025-05-30 20:00:00,90,World Cup,Cyprus,10.7528,16.9656,10.5139,20.0,8.25,13.0,10.75,11.25,17.75,11.0,7.25,9.5,Normal,0,0,2-5-3,2,5,3,0,6,14,ZEEHUEQHZPUUPH,1130103000,H,Suomi,9.75,25.25,33.0,27.75,2.25,2.25,12.0,11.75,15.75,Counter-attacks,21,0,5-5-0,5,5,0,2,-10,13,ZQUQQQHQHTQEEE,3004132240,A,36853811,17.7704,Suo,2025-05-30,N,WC1,17.77037585444209,bal,N--OO-MNONMNNN
20,2025-05-23 20:00:00,90,World Cup,Cyprus,8.533,10.6663,9.4812,10.75,22.25,24.25,25.25,9.0,11.25,10.0,7.25,11.0,Pressing,17,0,4-4-2,4,4,2,0,-10,12,ZZPEPPUEpUQWEH,2042320300,A,Cuba,10.5,21.75,23.75,21.0,12.0,11.75,12.5,9.5,12.25,Counter-attacks,18,0,4-4-2,4,4,2,1,-9,15,ZHUEHPHQEUQEQP,0,H,36853762,15.2264,Cub,2025-05-23,Pr,WC1,15.226434550244074,AoD,NDN-WDM-DNMN-N
21,2025-05-16 20:00:00,90,World Cup,Cyprus,12.6505,14.5247,12.8848,13.25,16.0,14.75,15.0,13.5,15.5,13.75,7.75,10.5,Normal,0,0,3-5-2,3,5,2,0,0,14,ZPEHEZUQUZQUEP,110000,H,Jamaica,8.25,20.0,26.5,22.75,10.0,11.0,12.5,10.0,12.75,Counter-attacks,22,0,5-2-3,5,2,3,1,-9,13,ZUHTUQEEQEQUHQ,400,A,36853715,15.7097,Jam,2025-05-16,N,WC1,15.70970936888412,bal,NN-N-NNOONNN-N
22,2025-05-09 20:00:00,90,World Cup,Cyprus,10.8467,9.6677,9.6677,7.0,25.75,25.75,23.75,11.5,10.25,10.25,7.5,11.25,Counter-attacks,25,0,5-3-2,5,3,2,4,-10,14,ZHHHPZUEUEQUEH,2404300000,A,Latvija,18.0,12.75,11.5,9.75,17.0,21.25,10.25,11.5,12.5,Play creatively,23,0,2-5-3,2,5,3,4,10,12,ZUEEUEHQQHQHPQ,131103000,H,36853668,10.0264,Lat,2025-05-09,CA,WC1,10.026414246534138,hardca,NDWNWMN-N-NN-N
23,2025-05-02 20:00:00,90,World Cup,Cyprus,13.4828,15.8904,10.8344,14.25,13.0,13.0,10.5,14.0,16.5,11.25,8.0,10.0,Play creatively,26,0,3-5-2,3,5,2,3,4,14,ZHEUHEUUZTUEPU,113111000,H,Al Kuwayt,8.0,21.75,25.75,22.25,11.5,9.5,11.5,11.75,14.0,Counter-attacks,22,0,5-3-2,5,3,2,2,-10,15,ZQUUPHQEZEQEQW,2000,A,36853620,17.3752,Al ,2025-05-02,PC,WC1,17.375210309191303,PC,NN-OO-MOOON-NN
24,2025-04-25 20:00:00,90,World Cup,Cyprus,6.4727,6.2237,7.2195,9.0,26.75,26.25,27.5,6.5,6.25,7.25,7.0,12.25,Pressing,16,0,4-5-1,4,5,1,1,-10,14,ZHHEPZHpUpUEWE,2042220220,A,Suomi,15.0,17.75,16.75,17.5,9.5,14.0,12.0,14.5,15.0,Long shots,22,0,3-5-2,3,5,2,0,0,13,ZQEHEQTQHQQPEP,2123000300,H,36853571,13.83,Suo,2025-04-25,Pr,WC1,13.83004659856858,AoD,NDN-WDDDNDD-N-
25,2025-04-18 20:00:00,90,World Cup,Cyprus,11.6497,16.9892,11.1643,16.25,12.5,14.75,10.25,12.0,17.5,11.5,8.75,10.0,Attack in the middle,25,0,2-5-3,2,5,3,0,0,14,ZHEEHEUTUUUHPQ,2030000000,H,Cuba,9.5,23.5,25.0,23.0,10.75,8.5,13.75,9.0,11.75,Counter-attacks,18,0,4-4-2,4,4,2,4,-10,12,ZHQEHQQEQHUEWQ,4000,A,36853525,16.45,Cub,2025-04-18,AIM,WC1,16.45000659929798,bal,ND--N-MNNNNNNN
26,2025-04-11 20:00:00,90,World Cup,Cyprus,10.219,17.111,10.219,13.75,7.0,13.75,9.75,10.75,18.0,10.75,9.0,9.75,Attack in the middle,24,0,2-5-3,2,5,3,1,0,14,ZEEHUEUTUQUHQW,1130003000,A,Jamaica,12.5,14.25,13.0,15.25,17.0,17.75,12.25,11.25,12.25,Normal,0,0,2-5-3,2,5,3,4,7,12,ZQEEETQTHHUPQQ,1000003000,H,36853476,20.5781,Jam,2025-04-11,AIM,WC1,20.57811101469301,bal,N--OO-MNNNMNNN
27,2025-04-07 20:00:00,90,World Cup,Cyprus,11.456,13.8934,10.481,12.5,17.25,16.25,15.75,11.75,14.25,10.75,8.25,11.0,Normal,0,0,3-5-2,3,5,2,5,0,14,ZHEHEZUUQUUQPE,103000300,H,Latvija,9.25,22.25,24.5,22.5,14.5,12.0,14.0,10.0,12.75,Counter-attacks,21,0,4-4-2,4,4,2,3,-10,12,ZUUEUUHQHEQEQH,0,A,36853428,17.0839,Lat,2025-04-07,N,WC1,17.083903126619166,bal,NN-O-NMNNNMNN-
28,2025-04-04 20:00:00,90,World Cup,Cyprus,10.3718,15.0863,12.9648,10.25,13.25,13.75,14.25,11.0,16.0,13.75,8.0,10.75,Pressing,12,0,3-5-2,3,5,2,1,9,13,ZPEHEHUUUQUWEW,103000300,A,Al Kuwayt,13.25,18.25,24.5,19.0,3.5,5.75,3.0,13.75,15.5,Long shots,18,0,4-5-1,4,5,1,4,-10,12,ZPEQZZZZZZZPEE,3113300030,H,36853381,18.6134,Al ,2025-04-04,Pr,WC1,18.61340217997319,att,NN-O-NMNNNMN-N
29,2025-03-28 20:00:00,90,Friendly,Cyprus,,,,7.25,15.5,16.5,15.25,9.0,8.75,10.0,6.0,9.75,Normal,0,0,5-4-1,5,4,1,1,10,8,ZHHUPTTEpTQEEW,101002000,A,Barbados,7.0,15.25,17.5,17.0,11.0,10.5,11.75,7.5,10.0,Normal,0,0,4-4-2,4,4,2,1,0,10,ZZPEHHQQEHQTEP,0,H,36815196,,Bar,2025-03-28,N,F,,att,NNONONN-DNN--N
30,2025-03-21 20:00:00,90,Friendly,Cyprus,,,,7.25,9.25,13.5,9.75,10.5,15.0,11.5,7.0,8.75,Normal,0,0,3-4-3,3,4,3,0,10,8,ZEHUPETEpTQWQW,1010200000,A,Pakistan,3.25,18.25,20.5,17.75,9.75,10.75,10.0,8.0,10.0,Normal,0,0,5-2-3,5,2,3,1,-10,9,ZPHSZZUEEEHPQP,0,H,36774651,,Pak,2025-03-21,N,F,,343,N-ONO-N-DNNNNN
31,2025-03-14 20:00:00,90,Europe Cup,Cyprus,12.9132,13.8524,11.7393,17.75,16.0,15.25,15.25,13.75,14.75,12.5,7.5,10.0,Normal,0,0,3-5-2,3,5,2,2,-1,13,ZHEPEZUHTPUUPE,10000,H,Deutschland,18.75,15.0,17.5,14.5,12.75,16.75,12.5,9.75,12.0,Play creatively,25,0,3-5-2,3,5,2,5,0,14,ZUEHEUUQHUQEQW,3133101300,A,36370675,15.7616,Deu,2025-03-14,N,CC,15.761632235118292,bal,NN-N-NNNONNNN-
32,2025-03-07 20:00:00,90,Europe Cup,Cyprus,7.568,5.9125,8.514,11.0,23.75,27.25,23.0,8.0,6.25,9.0,7.25,12.0,Pressing,17,0,4-5-1,4,5,1,0,-10,12,ZZPEPHUppUUWEE,2002022000,A,Hellas,12.25,17.0,15.75,17.0,16.75,17.75,17.0,7.5,10.0,Normal,0,0,3-4-3,3,4,3,0,4,12,ZZEHEUUUEHHUHU,100000000,H,36370652,15.5442,Hel,2025-03-07,Pr,CC,15.54424420294776,AoD,NDN-NDNDDNNN--
33,2025-02-28 20:00:00,90,Europe Cup,Cyprus,11.3456,18.1047,9.173,16.0,9.25,12.0,6.5,11.75,18.75,9.5,7.25,9.0,Attack in the middle,25,0,2-5-3,2,5,3,4,10,13,ZEHHEEUPHUZUPH,1130113000,H,Turkiye,13.75,9.5,12.5,12.25,13.75,23.0,18.75,10.0,10.75,Play creatively,25,0,2-5-3,2,5,3,3,4,15,UEHEEUQHHTUHQT,1330110000,A,36370628,18.8171,Tur,2025-02-28,AIM,CC,18.817114116821102,AoA,N-OO--MNOOMNNN
34,2025-02-21 20:00:00,90,Europe Cup,Cyprus,9.2942,11.1077,7.0273,14.25,20.5,20.0,20.0,10.25,12.25,7.75,7.0,10.25,Normal,0,0,3-5-2,3,5,2,0,-10,13,ZZEHEPUpUUZPEU,2023200300,H,Osterreich,14.75,18.0,20.25,19.75,9.75,13.5,12.75,8.75,11.5,Normal,0,0,3-5-2,3,5,2,4,1,12,ZUEUEUUHUUHEWW,3103000300,A,36370604,16.6683,Ost,2025-02-21,N,CC,16.66834075875121,AoD,ND-N-DMDNNMN-N
35,2025-02-14 20:00:00,90,Europe Cup,Cyprus,13.7549,7.8921,14.8823,8.25,22.75,19.0,21.0,15.25,8.75,16.5,7.75,10.75,Counter-attacks,17,0,4-4-2,4,4,2,1,-6,14,ZZUEHHUpUEQQEU,440120144,A,Polska,10.75,20.75,21.75,21.0,14.25,13.75,15.25,8.5,11.75,Counter-attacks,21,0,4-4-2,4,4,2,1,0,12,ZQHEUQUHEUQHEU,2043011000,H,36370580,11.4376,Pol,2025-02-14,CA,CC,11.437643482415911,442ca,NNW-WNODN-OW-W
36,2025-02-07 20:00:00,90,Europe Cup,Cyprus,5.2379,7.0598,13.6642,9.0,24.25,28.25,27.0,5.75,7.75,15.0,8.0,11.75,Counter-attacks,22,0,5-3-2,5,3,2,2,-10,14,ZZPHZHEEUpQEQU,2004002104,A,Deutschland,16.75,15.25,14.75,16.5,13.5,18.25,14.25,10.5,12.0,Normal,0,0,3-5-2,3,5,2,1,1,13,UUEHEUQUQQQEHP,103101300,H,36370555,12.1398,Deu,2025-02-07,CA,CC,12.139795321249206,hardca,NDNNWN--NDO-NW
37,2025-02-03 20:00:00,90,Europe Cup,Cyprus,9.6998,9.9308,9.9308,15.25,18.0,18.0,17.0,10.5,10.75,10.75,7.0,10.5,Normal,0,0,3-5-2,3,5,2,2,-1,13,ZUEHEHUUpUUEUP,103020300,H,Hellas,14.25,17.5,15.5,13.75,14.75,17.25,12.75,9.0,10.75,Normal,0,0,3-5-2,3,5,2,1,1,13,ZUEPEQHQTQQWEU,103010300,A,36370532,17.7115,Hel,2025-02-03,N,CC,17.711541357774994,bal,NN-O-NMNDNM-NN
38,2025-01-31 20:00:00,90,Europe Cup,Cyprus,4.2487,6.3731,9.4416,11.0,21.0,23.75,26.25,4.5,6.75,10.0,7.25,11.25,Pressing,14,0,4-5-1,4,5,1,1,-10,12,ZPEHZUHUpTUEWE,2304202010,A,Turkiye,14.75,14.0,14.5,14.5,11.25,20.0,17.25,10.0,11.25,Play creatively,24,0,3-5-2,3,5,2,0,5,15,UTEPEUHQTQHEQT,3100130100,H,36370509,16.4625,Tur,2025-01-31,Pr,CC,16.462488811754408,AoD,ND-MNWDNDNO-N-
39,2025-01-27 20:00:00,90,Europe Cup,Cyprus,12.3805,6.5406,12.3805,5.75,25.0,25.25,21.75,13.25,7.0,13.25,6.5,10.75,Counter-attacks,22,0,5-3-2,5,3,2,1,-10,13,ZZUHPHUEpEUQEU,2400212144,A,Osterreich,13.0,18.0,17.75,17.75,15.0,16.25,14.75,9.75,12.0,Normal,0,0,3-5-2,3,5,2,2,1,13,ZQEUEQHHUHUEUP,3010300,H,36370484,9.4218,Ost,2025-01-27,CA,CC,9.421827242820475,hardca,NDWNNDO-D-OW-W
40,2025-01-24 20:00:00,90,Europe Cup,Cyprus,11.5192,13.3623,12.6711,10.75,15.25,15.75,15.75,12.5,14.5,13.75,7.75,10.0,Normal,0,0,3-5-2,3,5,2,1,0,13,ZUEHEHUTpUUEQP,20000,H,Polska,11.0,15.0,16.25,17.75,15.0,17.5,16.25,8.25,10.5,Normal,0,0,3-5-2,3,5,2,2,1,12,ZZEHEQQHUHQEQW,103000300,A,36370460,16.2825,Pol,2025-01-24,N,CC,16.282465066910767,bal,NN-N-NNNDNN-NN
41,2025-01-17 20:00:00,90,Friendly,Cyprus,,,,7.75,14.25,17.5,15.5,4.0,6.75,6.0,5.5,8.5,Pressing,10,0,5-4-1,5,4,1,0,-10,7,ZTHUQUQUEQPEEP,1002000000,H,South Africa,7.75,15.0,15.25,15.0,10.5,11.75,12.0,6.75,8.75,Normal,0,0,3-5-2,3,5,2,1,0,8,UQUEEZQUZpUQEW,103002300,A,36386227,,Sou,2025-01-17,Pr,F,,AoD,NONNDNNN-NN--N
42,2025-01-10 20:00:00,90,Friendly,Cyprus,,,,6.75,14.0,18.25,18.0,4.75,6.5,8.25,5.5,8.5,Pressing,9,0,5-4-1,5,4,1,0,-10,6,ZTHUQUUUEUPEEP,1002000000,H,United Arab Emirates,8.75,16.75,17.75,16.5,14.25,13.0,13.75,6.75,10.5,Counter-attacks,13,0,4-4-2,4,4,2,1,0,10,ZHQEHHQHEUQHEQ,0,A,36351337,,Uni,2025-01-10,Pr,F,,AoD,NONNDNNN-NN--N
43,2025-01-03 20:00:00,88,Friendly,Cyprus,,,,7.0,11.5,15.25,15.75,4.5,8.25,8.5,5.75,8.5,Pressing,9,0,3-5-2,3,5,2,2,-10,6,ZEHEQUTUUUPEWW,1003000000,A,Hanguk,5.75,18.75,22.75,19.25,12.25,11.5,11.75,8.75,10.75,Counter-attacks,21,0,5-3-2,5,3,2,1,-5,8,UTTZTQQEHEZZEQ,1000,H,36226619,,Han,2025-01-03,Pr,F,,AoD,N-O-NNMNNNN-NN
44,2024-12-27 20:00:00,88,Friendly,Cyprus,,,,8.0,14.0,12.0,12.25,8.0,9.0,9.5,5.25,8.0,Pressing,8,0,4-5-1,4,5,1,0,10,7,ZUQTEZQTQUUEEP,2110000030,H,Belize,7.5,20.5,17.25,14.75,9.5,9.5,9.0,7.75,9.0,Counter-attacks,9,0,3-5-2,3,5,2,4,-10,8,ZHEPEQQQQHQHEU,2020000000,A,35923204,,Bel,2024-12-27,Pr,F,,AoA,NDOO-NNNNNM--N
45,2024-12-20 20:00:00,88,Friendly,Cyprus,,,,10.25,12.25,10.0,13.5,7.0,10.5,9.25,6.0,8.0,Normal,0,0,2-5-3,2,5,3,0,0,7,ZUEEEZHTQUTQTU,0,A,Viá»‡t Nam,5.75,21.5,22.0,18.0,12.5,11.5,11.25,6.75,9.5,Counter-attacks,18,0,5-3-2,5,3,2,1,-10,7,ZUHPZQQEHEQUQE,0,H,35754622,,Viá»‡,2024-12-20,N,F,,bal,NN---NNNNNNNNN
46,2024-12-13 20:00:00,88,Friendly,Cyprus,,,,8.0,12.75,17.5,18.0,5.5,8.25,8.75,6.25,8.75,Counter-attacks,21,0,5-4-1,5,4,1,0,-2,7,ZUUUPZHQEQTPEE,10000000,H,England,9.25,23.0,22.5,24.25,12.5,11.75,12.25,8.0,11.25,Counter-attacks,19,0,4-4-2,4,4,2,4,-5,10,ZUPETUHTEHHWQE,440300300,A,35729221,,Eng,2024-12-13,CA,F,,hardca,NNNONNNN-NNN--
47,2024-12-06 20:00:00,88,Friendly,Cyprus,,,,10.0,13.5,10.75,14.75,6.5,9.5,8.25,6.0,8.25,Normal,0,0,2-5-3,2,5,3,4,0,7,ZUEEEZHTQUTQTU,0,A,Al Yaman,2.25,8.5,7.0,7.0,5.5,5.0,4.5,6.75,8.0,Normal,0,0,2-5-3,2,5,3,0,0,7,ZZEEEPUPPZUHHH,0,H,35680791,,Al ,2024-12-06,N,F,,bal,NN---NNNNNNNNN
48,2024-11-29 20:00:00,88,Friendly,Cyprus,,,,8.0,10.5,18.5,18.0,4.75,11.25,9.5,6.25,8.5,Counter-attacks,18,0,4-4-2,4,4,2,0,-10,8,ZEUPUZETQUQETW,300,A,Lietuva,13.0,15.25,14.5,15.0,14.75,16.25,15.75,7.75,11.25,Normal,0,0,3-5-2,3,5,2,1,10,12,UHEPEHQHHUQPEU,103000300,H,35637294,,Lie,2024-11-29,CA,F,,442ca,N-NNNN-NNNM-NN
49,2024-11-22 20:00:00,88,Friendly,Cyprus,,,,6.5,12.25,15.0,15.5,3.0,6.25,4.75,6.25,8.75,Pressing,9,0,5-4-1,5,4,1,0,-10,6,ZQUZZQETUHUEEW,2404200030,A,Tanzania,11.5,18.5,22.0,17.75,9.0,10.0,9.25,6.75,10.25,Normal,0,0,3-5-2,3,5,2,3,-10,14,ZQEQETQHUHUPPE,3133000300,H,35587391,,Tan,2024-11-22,Pr,F,,AoD,NDWNWD-NNNM--N
