,Match Datetime,Match Type,Team name,scaled midfield,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP defence,ISP attack,Tactic,Tactic skill,Total exp,Style of play,Average goals,Defender_number,Mid_number,Forward_number,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP defence_,ISP attack_,Tactic_,Tactic skill_,Total exp_,Style of play_,Average goals_,Defender_number_,Mid_number_,Forward_number_,HomeOrAway_,MT,Opponent,Match Date,Formation,Formation_,Tactic short,scaled_midfield
10,2023-12-15 21:00:00,Round 9 in Africa Cup,Angola,10.972771755836183,9.75,24.5,23.0,24.25,13.75,7.0,11.75,12.75,8.75,Counter-attacks,17,17.25,-100,1.1,4,4,2,H,Al Maghrib,14.75,17.0,15.5,14.0,15.5,13.0,15.0,11.25,8.75,(no tactic),0,12.25,0,1.1,3,5,2,A,CC,Al ,2023-12-15,4-4-2,3-5-2,CA,10.972771755836183
11,2023-12-08 21:00:00,Round 8 in Africa Cup,Angola,16.361360722092755,14.5,18.0,17.75,17.75,14.75,14.75,14.0,12.25,9.5,(no tactic),0,15.75,-10,1.5,3,5,2,H,RD Congo,9.75,22.5,22.0,23.5,5.5,9.5,18.25,11.75,9.0,Counter-attacks,15,12.75,-100,0.7,4,4,2,A,CC,RD ,2023-12-08,3-5-2,4-4-2,N,16.361360722092755
12,2023-12-01 21:00:00,Round 7 in Africa Cup,Angola,17.7294622305492,13.0,16.25,18.0,18.0,14.0,15.75,14.75,12.25,9.75,(no tactic),0,15.5,-20,1.6,3,5,2,A,MoÃ§ambique,13.0,18.75,18.5,18.25,9.75,9.75,18.0,12.75,9.5,(no tactic),0,18.25,0,1.5,3,5,2,H,CC,MoÃ§,2023-12-01,3-5-2,3-5-2,N,17.7294622305492
13,2023-11-24 21:00:00,Round 6 in Africa Cup,Angola,13.932314388192822,12.0,16.0,15.25,15.5,17.0,19.75,17.75,11.5,9.75,(no tactic),0,16.0,50,2.5,3,4,3,H,Äªtyoppya,9.25,22.75,23.75,22.25,13.0,6.0,9.5,10.5,6.75,Counter-attacks,17,12.75,-100,1.0,4,4,2,A,CC,Äªty,2023-11-24,3-4-3,4-4-2,N,13.932314388192822
14,2023-11-17 21:00:00,Round 5 in Africa Cup,Angola,16.53434240756816,17.5,14.25,16.0,16.75,14.25,17.75,16.75,11.5,9.25,(no tactic),0,15.25,0,1.8,3,5,2,H,Uganda,16.75,18.5,20.0,20.5,12.25,12.25,11.75,10.75,6.75,(no tactic),0,14.25,-100,1.1,3,5,2,A,CC,Uga,2023-11-17,3-5-2,3-5-2,N,16.53434240756816
15,2023-11-13 21:00:00,Round 4 in Africa Cup,Angola,18.6820927950379,14.0,18.25,19.5,18.25,13.25,13.25,13.25,12.0,8.75,(no tactic),0,17.75,-20,1.6,3,5,2,A,Al Maghrib,7.5,25.25,21.25,26.5,16.25,7.25,16.75,12.5,8.5,Counter-attacks,18,12.5,-100,1.0,4,4,2,H,CC,Al ,2023-11-13,3-5-2,4-4-2,N,18.6820927950379
16,2023-11-10 21:00:00,Round 3 in Africa Cup,Angola,14.79074756354193,10.25,22.5,24.75,22.75,13.25,10.5,12.25,12.5,9.0,Counter-attacks,19,17.0,-100,2.0,4,4,2,A,RD Congo,16.5,14.75,11.5,7.5,17.0,18.0,9.0,9.5,7.75,(no tactic),0,11.5,100,1.3,2,5,3,H,CC,RD ,2023-11-10,4-4-2,2-5-3,CA,14.79074756354193
17,2023-11-06 21:00:00,Round 2 in Africa Cup,Angola,15.651607818683372,12.0,17.25,17.75,17.25,17.25,12.5,13.0,12.0,9.0,(no tactic),0,17.75,20,1.6,3,5,2,H,MoÃ§ambique,7.75,22.75,23.75,22.75,16.25,7.25,16.5,12.75,10.0,Counter-attacks,18,23.75,-100,1.2,4,4,2,A,CC,MoÃ§,2023-11-06,3-5-2,4-4-2,N,15.651607818683372
18,2023-11-03 21:00:00,Round 1 in Africa Cup,Angola,13.732245065042427,8.0,22.5,22.25,23.25,13.5,11.5,13.25,12.25,8.75,Counter-attacks,18,16.5,-100,1.5,4,4,2,A,Äªtyoppya,12.5,15.25,14.75,15.25,13.75,14.25,12.25,9.5,7.25,(no tactic),0,12.0,0,1.0,3,5,2,H,CC,Äªty,2023-11-03,4-4-2,3-5-2,CA,13.732245065042427
19,2023-10-27 20:00:00,Friendly match,Angola,,5.5,21.0,23.0,20.75,11.25,10.0,10.5,12.0,8.75,(no tactic),0,12.75,-100,0.5,3,4,3,H,MoÃ§ambique,8.0,20.0,22.25,20.25,12.0,11.75,11.0,11.75,9.25,Counter-attacks,15,12.75,-100,1.2,4,4,2,A,F,MoÃ§,2023-10-27,3-4-3,4-4-2,N,
20,2023-10-20 20:00:00,Friendly match,Angola,,11.75,15.25,16.25,17.0,12.75,12.5,11.25,10.75,8.25,(no tactic),0,12.25,0,1.9,3,5,2,H,Brasil,9.0,16.25,16.75,17.0,12.75,14.0,13.0,10.5,7.5,(no tactic),0,10.5,0,1.0,3,5,2,A,F,Bra,2023-10-20,3-5-2,3-5-2,N,
21,2023-10-13 20:00:00,Friendly match,Angola,,8.25,22.0,23.5,22.5,10.75,5.75,13.75,12.0,8.75,(no tactic),0,14.25,-100,1.0,5,4,1,A,Brasil,9.25,14.5,16.25,16.5,11.75,13.0,11.75,11.25,8.25,(no tactic),0,12.0,0,0.7,3,5,2,H,F,Bra,2023-10-13,5-4-1,3-5-2,N,
22,2023-10-06 20:00:00,Friendly match,Angola,,11.0,10.0,12.0,12.0,8.75,16.25,16.25,11.0,9.5,Play creatively,24,13.5,80,3.3,2,5,3,A,Rossiya,9.5,15.75,14.25,16.5,16.25,14.25,14.25,9.25,6.25,(no tactic),0,10.5,0,2.9,3,4,3,H,F,Ros,2023-10-06,2-5-3,3-4-3,PC,
23,2023-09-29 20:00:00,Friendly match,Angola,,10.0,20.5,20.0,19.5,10.0,9.0,9.0,11.5,8.5,(no tactic),0,14.0,0,5.6,3,4,3,A,Chinese Taipei,5.5,5.0,10.75,10.5,7.5,11.0,9.0,6.25,7.25,Counter-attacks,10,7.5,-100,0.4,3,5,2,H,F,Chi,2023-09-29,3-4-3,3-5-2,N,
24,2023-09-22 20:00:00,Friendly match,Angola,,9.0,22.0,20.0,22.75,10.75,5.5,16.0,12.25,8.5,Play creatively,23,15.75,-100,1.5,5,4,1,H,MagyarorszÃ¡g,10.75,16.5,17.0,17.25,13.25,13.0,12.75,10.0,7.25,(no tactic),0,9.75,0,1.2,3,5,2,A,F,Mag,2023-09-22,5-4-1,3-5-2,PC,
25,2023-09-15 20:00:00,Friendly match,Angola,,7.25,24.0,22.0,23.5,12.5,10.25,11.0,12.25,9.0,(no tactic),0,14.5,-80,2.2,5,3,2,A,Prateh Kampuchea,8.25,11.5,11.75,8.5,17.25,19.0,13.0,9.0,8.0,(no tactic),0,12.5,100,1.6,2,5,3,H,F,Pra,2023-09-15,5-3-2,2-5-3,N,
26,2023-09-08 20:00:00,Friendly match,Angola,,10.25,21.25,23.0,21.25,9.25,6.5,10.0,11.75,8.25,(no tactic),0,14.0,-90,1.0,4,5,1,A,Viá»‡t Nam,9.0,18.5,20.0,18.25,11.75,12.0,13.0,11.25,8.5,(no tactic),0,9.75,0,0.7,4,4,2,H,F,Viá»‡,2023-09-08,4-5-1,4-4-2,N,
27,2023-09-01 20:00:00,Friendly match,Angola,,9.0,16.0,14.5,15.75,12.25,12.5,13.25,10.0,8.25,Play creatively,22,13.25,0,2.7,3,4,3,H,Sakartvelo,10.0,14.5,14.0,15.75,9.5,17.75,15.25,9.0,8.5,Counter-attacks,8,11.0,-100,3.2,2,5,3,A,F,Sak,2023-09-01,3-4-3,2-5-3,PC,
28,2023-08-25 20:00:00,Friendly match,Angola,,7.25,23.0,23.75,23.75,8.25,6.5,9.0,12.0,7.75,(no tactic),0,13.75,-90,0.6,5,4,1,H,MagyarorszÃ¡g,5.75,23.25,19.5,20.5,14.75,14.75,14.75,10.0,7.75,Counter-attacks,16,8.75,-100,0.7,4,3,3,A,F,Mag,2023-08-25,5-4-1,4-3-3,N,
29,2023-08-18 20:00:00,Friendly match,Angola,,5.25,24.75,24.75,25.5,8.25,6.5,19.0,12.5,8.5,Counter-attacks,23,16.75,-100,0.6,5,3,2,A,Barbados,9.25,20.0,21.5,20.25,11.75,11.5,11.25,11.25,7.5,Pressing,13,12.25,-100,0.6,3,5,2,H,F,Bar,2023-08-18,5-3-2,3-5-2,CA,
30,2023-08-11 20:00:00,Friendly match,Angola,,8.75,16.0,15.5,16.5,14.25,14.25,15.0,10.75,9.0,(no tactic),0,15.25,10,1.7,3,4,3,A,O'zbekiston,10.75,15.0,15.0,15.75,11.25,13.25,11.5,9.0,6.75,(no tactic),0,14.0,-50,1.8,3,5,2,H,F,O'z,2023-08-11,3-4-3,3-5-2,N,
31,2023-08-04 20:00:00,Friendly match,Angola,,8.5,16.75,16.0,17.0,15.0,14.5,15.25,10.75,8.25,(no tactic),0,16.0,10,1.4,3,4,3,A,O'zbekiston,8.25,18.25,19.5,19.0,10.5,6.25,8.75,9.75,5.75,Pressing,11,13.25,-100,0.5,4,5,1,H,F,O'z,2023-08-04,3-4-3,4-5-1,N,
32,2023-07-28 20:00:00,Match 10 in round I of World Cup,Angola,17.143912306324605,14.75,9.25,12.75,13.75,10.25,20.5,18.0,11.5,9.5,(no tactic),0,16.75,90,2.0,2,5,3,H,Brasil,9.75,25.0,26.75,24.0,11.5,11.0,12.25,12.0,8.25,Counter-attacks,16,12.5,-80,1.8,4,4,2,A,WC1,Bra,2023-07-28,2-5-3,4-4-2,N,17.143912306324605
33,2023-07-21 20:00:00,Match 9 in round I of World Cup,Angola,12.81991478223152,12.0,18.5,16.0,18.25,20.5,8.5,20.5,11.5,8.25,Attack on wings,21,16.75,70,2.3,4,4,2,A,Deutschland,9.75,25.5,24.25,19.0,12.75,10.25,11.5,12.0,8.0,Counter-attacks,23,13.25,-100,1.4,5,3,2,H,WC1,Deu,2023-07-21,4-4-2,5-3-2,AOW,12.81991478223152
34,2023-07-14 20:00:00,Match 8 in round I of World Cup,Angola,18.14348625013143,12.5,9.75,14.0,15.75,9.5,16.5,18.25,11.0,8.75,(no tactic),0,16.5,100,1.8,2,5,3,A,Al Maghrib,4.0,24.5,26.25,25.0,11.75,6.25,12.5,12.0,8.25,Counter-attacks,25,10.0,-100,1.3,5,3,2,H,WC1,Al ,2023-07-14,2-5-3,5-3-2,N,18.14348625013143
35,2023-07-07 20:00:00,Match 7 in round I of World Cup,Angola,16.100633018206015,16.25,17.0,17.0,16.25,21.0,11.25,8.75,11.75,8.75,(no tactic),0,16.75,30,0.9,4,5,1,H,Bulgaria,14.25,21.0,22.75,21.0,10.25,8.75,9.25,13.5,10.0,Pressing,10,14.25,-100,0.6,4,5,1,A,WC1,Bul,2023-07-07,4-5-1,4-5-1,N,16.100633018206015
36,2023-06-30 20:00:00,Match 6 in round I of World Cup,Angola,11.51817618213039,8.25,22.5,23.5,22.5,16.75,7.0,16.25,12.5,9.0,Counter-attacks,20,15.25,-100,1.1,4,4,2,A,Pakistan,14.0,21.25,20.5,19.5,11.0,10.0,8.75,12.0,8.0,(no tactic),0,17.75,0,1.0,3,5,2,H,WC1,Pak,2023-06-30,4-4-2,3-5-2,CA,11.51817618213039
37,2023-06-23 20:00:00,Match 5 in round I of World Cup,Angola,19.83349477956125,13.5,22.25,24.25,22.25,6.75,6.75,8.0,12.75,8.25,Pressing,12,15.25,-100,0.7,4,5,1,A,Brasil,12.0,17.0,16.0,17.5,18.25,18.75,18.25,11.25,8.0,(no tactic),0,15.0,30,1.1,3,4,3,H,WC1,Bra,2023-06-23,4-5-1,3-4-3,Pr,19.83349477956125
38,2023-06-16 20:00:00,Match 4 in round I of World Cup,Angola,17.08518563752043,17.0,19.0,19.25,19.0,9.0,9.25,17.5,11.5,8.5,(no tactic),0,16.25,-60,1.3,3,5,2,H,Deutschland,16.5,17.5,16.25,17.5,14.75,17.5,15.75,11.75,9.0,(no tactic),0,15.0,0,1.9,3,5,2,A,WC1,Deu,2023-06-16,3-5-2,3-5-2,N,17.08518563752043
39,2023-06-09 20:00:00,Match 3 in round I of World Cup,Angola,11.133142996401055,9.25,21.0,22.25,21.25,16.25,6.5,17.5,12.25,8.75,Counter-attacks,19,16.5,-10,1.7,4,4,2,H,Al Maghrib,4.25,22.5,24.75,22.75,14.25,9.75,9.25,10.5,7.75,Counter-attacks,24,10.0,-100,0.4,5,2,3,A,WC1,Al ,2023-06-09,4-4-2,5-2-3,CA,11.133142996401055
40,2023-06-05 20:00:00,Match 2 in round I of World Cup,Angola,9.773450857279096,6.25,26.0,26.75,26.0,7.5,5.5,18.5,12.5,8.0,Counter-attacks,24,15.25,-100,0.9,5,4,1,A,Bulgaria,12.5,18.0,18.0,18.25,15.5,15.0,15.75,12.75,10.5,(no tactic),0,14.25,0,1.8,3,5,2,H,WC1,Bul,2023-06-05,5-4-1,3-5-2,CA,9.773450857279096
41,2023-06-02 20:00:00,Match 1 in round I of World Cup,Angola,15.749038271472106,11.0,16.5,15.75,14.5,18.25,15.5,13.0,11.25,9.0,(no tactic),0,16.25,0,1.8,3,5,2,H,Pakistan,10.25,20.5,20.25,20.0,11.0,12.0,11.25,12.5,9.25,(no tactic),0,17.5,-40,1.4,3,5,2,A,WC1,Pak,2023-06-02,3-5-2,3-5-2,N,15.749038271472106
42,2023-05-22 21:00:00,Semi-finals in Africa Cup,Angola,19.70691313965211,14.75,7.25,13.0,16.25,10.25,19.5,17.25,10.5,8.75,(no tactic),0,16.0,100,2.2,2,5,3,N,Tanzania,7.0,25.75,25.0,26.0,14.25,6.75,14.75,12.25,9.0,Counter-attacks,20,14.75,-100,1.2,5,3,2,A,CCSF,Tan,2023-05-22,2-5-3,5-3-2,N,19.70691313965211
43,2023-05-19 21:00:00,Quarterfinals in Africa Cup,Angola,11.220460990051091,7.75,26.0,26.75,26.5,4.75,4.25,15.75,12.75,7.75,Counter-attacks,23,16.0,-100,0.9,5,4,1,N,Nigeria,16.25,15.75,15.5,16.75,13.0,17.25,16.75,12.0,10.25,(no tactic),0,19.5,-10,1.5,3,5,2,H,CCQF,Nig,2023-05-19,5-4-1,3-5-2,CA,11.220460990051091
44,2023-05-12 21:00:00,Round 10 in Africa Cup,Angola,17.766348807527137,15.0,9.75,12.0,12.25,9.5,17.0,20.0,10.0,8.0,(no tactic),0,15.0,100,1.5,2,5,3,A,Zambia,11.75,22.0,22.25,21.5,5.5,5.75,4.5,10.5,6.5,Pressing,12,10.75,-100,0.3,4,5,1,H,CC,Zam,2023-05-12,2-5-3,4-5-1,N,17.766348807527137
45,2023-05-05 21:00:00,Round 9 in Africa Cup,Angola,10.094983101038864,8.75,22.0,22.25,22.0,15.75,7.25,16.75,11.5,8.75,Counter-attacks,19,16.0,-100,1.1,4,4,2,H,CÃ´te d'Ivoire,15.5,19.0,17.0,18.25,13.5,13.25,12.25,12.0,9.0,(no tactic),0,15.5,0,1.6,3,5,2,A,CC,CÃ´t,2023-05-05,4-4-2,3-5-2,CA,10.094983101038864
46,2023-04-28 21:00:00,Round 8 in Africa Cup,Angola,10.073379648339953,7.0,27.5,27.75,27.25,6.75,5.75,17.25,12.75,8.0,Counter-attacks,24,16.0,-100,1.1,5,4,1,A,Misr,14.75,14.5,13.25,14.0,15.75,19.25,16.25,10.5,8.5,(no tactic),0,15.75,100,1.8,3,4,3,H,CC,Mis,2023-04-28,5-4-1,3-4-3,CA,10.073379648339953
47,2023-04-21 21:00:00,Round 7 in Africa Cup,Angola,16.188047470501207,16.5,15.25,15.25,14.25,16.5,17.5,13.25,11.0,8.75,(no tactic),0,16.25,0,1.5,3,5,2,H,South Africa,16.5,19.75,18.75,19.5,13.5,12.0,8.5,11.0,8.25,(no tactic),0,12.25,0,2.0,3,5,2,A,CC,Sou,2023-04-21,3-5-2,3-5-2,N,16.188047470501207
48,2023-04-14 21:00:00,Round 6 in Africa Cup,Angola,18.04483201102747,13.25,17.25,17.25,16.75,12.25,15.0,14.0,11.75,8.75,(no tactic),0,17.25,30,1.1,3,5,2,A,Madagasikara,6.25,23.5,25.5,23.25,6.25,5.25,5.5,11.25,6.75,Pressing,11,7.5,-100,0.2,5,4,1,H,CC,Mad,2023-04-14,3-5-2,5-4-1,N,18.04483201102747
49,2023-04-07 21:00:00,Round 5 in Africa Cup,Angola,14.43981206686987,12.5,14.75,14.5,14.75,18.0,19.25,16.25,11.5,9.75,(no tactic),0,16.25,100,1.5,3,4,3,H,Zambia,7.0,24.75,23.0,26.5,4.25,4.25,4.5,10.75,6.75,Pressing,12,9.5,-100,0.1,5,4,1,A,CC,Zam,2023-04-07,3-4-3,5-4-1,N,14.43981206686987
50,2023-04-03 21:00:00,Round 4 in Africa Cup,Angola,19.736296602757896,17.0,16.25,18.5,16.5,11.0,13.75,13.75,12.0,8.5,(no tactic),0,17.0,0,1.6,3,5,2,A,CÃ´te d'Ivoire,10.0,21.25,23.25,22.75,16.0,7.0,15.0,11.75,7.75,Counter-attacks,19,15.25,-100,1.1,4,4,2,H,CC,CÃ´t,2023-04-03,3-5-2,4-4-2,N,19.736296602757896
51,2023-03-31 21:00:00,Round 3 in Africa Cup,Angola,16.85016237293133,14.0,15.5,15.0,16.0,16.25,16.75,14.25,11.25,8.75,(no tactic),0,16.5,0,1.8,3,5,2,H,Misr,13.0,20.25,20.25,19.25,10.5,12.25,9.5,11.75,9.75,(no tactic),0,14.75,-100,1.0,3,5,2,A,CC,Mis,2023-03-31,3-5-2,3-5-2,N,16.85016237293133
52,2023-03-27 21:00:00,Round 2 in Africa Cup,Angola,18.76502564597587,12.0,18.75,21.75,19.25,11.0,11.0,11.0,12.5,8.75,(no tactic),0,16.75,0,1.9,3,5,2,A,South Africa,12.0,16.25,16.25,16.75,15.0,14.5,16.75,12.0,9.25,(no tactic),0,14.0,30,2.0,3,5,2,H,CC,Sou,2023-03-27,3-5-2,3-5-2,N,18.76502564597587
53,2023-03-24 21:00:00,Round 1 in Africa Cup,Angola,14.317307519520096,10.0,14.75,12.0,13.75,18.75,18.0,14.25,11.0,9.25,(no tactic),0,16.5,100,3.7,2,5,3,H,Madagasikara,3.75,21.5,19.5,20.25,14.5,10.75,5.5,9.5,7.0,Counter-attacks,21,8.0,-100,0.9,5,2,3,A,CC,Mad,2023-03-24,2-5-3,5-2-3,N,14.317307519520096
54,2023-03-17 20:00:00,Friendly match,Angola,,9.0,18.0,19.75,20.25,12.0,9.5,15.75,11.0,7.75,(no tactic),0,13.75,-60,1.5,4,5,1,A,MoÃ§ambique,7.0,18.75,19.0,17.5,11.25,12.75,11.5,12.0,10.0,(no tactic),0,12.75,0,0.6,5,3,2,H,F,MoÃ§,2023-03-17,4-5-1,5-3-2,N,
55,2023-03-10 20:00:00,Friendly match,Angola,,7.75,20.0,22.0,20.75,13.25,7.5,14.25,11.5,7.75,Counter-attacks,16,14.5,-60,1.5,4,4,2,H,MoÃ§ambique,9.0,14.5,15.0,15.75,16.0,12.0,14.5,10.75,9.25,Play creatively,20,10.5,0,1.8,4,4,2,A,F,MoÃ§,2023-03-10,4-4-2,4-4-2,CA,
