PlayerID,Form1,TSI1,Form2,TSI2,Name,Form4,TSI,Form,Stamina,Speciality,Experience,Keeper,Defending,Playmaking,Winger,Passing,Scoring,Set pieces
444975587,1,3610,0,2820,Robbie 'Fito' Schafer,0,3020,7,8,,11,20,15,4,4,5,2,20
441554226,0,-6560,1,13010,Aaron Andrews,1,7810,7,8,,13,20,14,3,3,3,3,21
444672530,-1,-9090,1,-340,Ben Lovell,1,8080,7,8,Unpredictable,14,20,15,2,2,7,4,21
444680074,0,-300,0,-13950,Carl Rains,0,-3520,7,7,,8,19,13,2,0,2,0,23
446953352,-1,-8610,0,-5940,John-Joe Stevens,1,10160,7,8,,18,20,15,1,2,2,1,20
436704143,0,-210,0,0,Andrew Knell,-1,-1980,7,5,,17,20,15,0,0,0,0,23
454681419,0,1340,0,1320,Carlo Baker,0,1310,8,7,,7,19,13,2,1,1,1,16
450003885,0,1210,0,1190,Danny Krawitz,0,1180,8,6,,10,20,14,1,1,1,1,17
451737347,0,2050,1,1010,Ivan Allen,0,0,8,7,,12,19,16,1,1,2,1,17
