,Match Datetime,Match Type,Team name,scaled midfield,sc_ra,sc_ca,sc_la,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP defence,ISP attack,Tactic,Tactic skill,Total exp,Style of play,Average goals,Actual goals,Defender_number,Mid_number,Forward_number,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP defence_,ISP attack_,Tactic_,Tactic skill_,Total exp_,Style of play_,Average goals_,Actual goals_,Defender_number_,Mid_number_,Forward_number_,HomeOrAway_,MT,Opponent,Match Date,Formation,Formation_,Tactic short,campaign,scaled_midfield
0,2024-03-25 20:00:00,Match 4 in round II of World Cup,Honduras,11.444495694642754,7.396178575238881,15.557479072054198,18.107885477308983,14.25,14.0,16.75,17.0,7.25,15.25,17.75,12.25,9.75,Play creatively,25,17.25,50,2.5,5,3,4,3,H,Bosna i Hercegovina,7.5,23.25,26.25,23.0,16.75,9.0,9.5,11.25,7.5,Counter-attacks,22,13.75,-100,1.0,3,5,3,2,A,WC2,Bos,2024-03-25,3-4-3,5-3-2,PC,86,11.444495694642754
1,2024-03-22 20:00:00,Match 3 in round II of World Cup,Honduras,13.13144527020726,12.075353168129435,12.830062741137525,10.062794306774528,11.25,19.75,19.0,18.75,12.0,12.75,10.0,12.25,10.0,Play creatively,25,18.5,-100,1.2,3,4,4,2,A,Bosna i Hercegovina,16.0,13.75,15.75,15.75,13.0,16.75,14.75,10.75,8.75,(no tactic),0,14.0,0,2.4,4,2,5,3,H,WC2,Bos,2024-03-22,4-4-2,2-5-3,PC,86,13.13144527020726
2,2024-03-18 20:00:00,Match 2 in round II of World Cup,Honduras,12.649782712896258,15.20427653644857,12.844992246309998,7.339995569319999,12.0,19.25,19.25,16.75,14.5,12.25,7.0,12.0,10.0,(no tactic),0,15.5,10,1.8,5,3,5,2,H,England,12.25,15.75,15.75,16.25,14.5,17.5,15.5,11.5,10.25,(no tactic),0,12.75,0,2.6,1,3,5,2,A,WC2,Eng,2024-03-18,3-5-2,3-5-2,N,86,12.649782712896258
3,2024-03-15 20:00:00,Match 1 in round II of World Cup,Honduras,12.790051166001493,4.631258140290135,5.403134497005158,13.893774420870404,9.25,22.5,25.75,22.5,4.5,5.25,13.5,12.5,8.25,Pressing,13,16.0,-100,0.5,0,4,5,1,A,Nederland,10.75,16.5,13.5,16.5,22.75,10.5,21.75,13.25,10.75,Attack on wings,23,15.0,100,1.8,1,3,5,2,H,WC2,Ned,2024-03-15,4-5-1,3-5-2,Pr,86,12.790051166001493
4,2024-03-08 20:00:00,Match 10 in round I of World Cup,Honduras,7.138520826024604,16.981691074168282,7.576446786936618,15.93666393114254,5.75,23.0,23.5,23.0,16.25,7.25,15.25,12.25,8.5,Counter-attacks,20,17.25,-100,0.9,1,5,3,2,A,United Arab Emirates,16.25,15.5,15.5,16.5,11.75,12.0,11.75,10.0,7.75,(no tactic),0,10.75,0,1.1,4,3,5,2,H,WC1,Uni,2024-03-08,5-3-2,3-5-2,CA,86,7.138520826024604
5,2024-03-01 20:00:00,Match 9 in round I of World Cup,Honduras,10.132710904587313,6.064567523144197,5.800890674311839,15.556934081109025,9.25,23.0,25.5,23.0,5.75,5.5,14.75,12.75,8.75,Counter-attacks,18,18.5,-100,0.4,1,4,5,1,H,Česká republika,7.5,24.25,24.25,22.25,15.75,8.0,15.75,14.0,11.25,Counter-attacks,24,14.5,-50,1.1,1,5,3,2,A,WC1,Čes,2024-03-01,4-5-1,5-3-2,CA,86,10.132710904587313
6,2024-02-23 20:00:00,Match 8 in round I of World Cup,Honduras,11.169774848041378,19.036728408688816,18.28527860308268,12.0231968896982,12.25,17.0,15.25,12.25,19.0,18.25,12.0,11.5,10.0,(no tactic),0,16.0,0,1.6,1,2,5,3,H,Sverige,16.25,18.0,16.75,18.25,14.5,15.75,14.5,11.25,8.25,(no tactic),0,12.75,0,3.7,5,2,5,3,A,WC1,Sve,2024-02-23,2-5-3,2-5-3,N,86,11.169774848041378
7,2024-02-16 20:00:00,Match 7 in round I of World Cup,Honduras,12.316599562580294,15.3999238956789,5.4492038400094565,7.10765718262103,9.25,22.0,25.25,22.0,16.25,5.75,7.5,12.25,7.75,Pressing,13,19.25,-100,0.7,0,4,5,1,A,Canada,14.25,9.25,13.0,12.25,12.75,19.5,17.25,10.0,7.0,Attack in the Middle,23,15.75,100,1.6,2,2,5,3,H,WC1,Can,2024-02-16,4-5-1,2-5-3,Pr,86,12.316599562580294
8,2024-02-09 20:00:00,Match 6 in round I of World Cup,Honduras,14.163396435438333,14.918892660826904,11.250312498328487,8.560020379162978,15.25,19.0,19.25,18.0,15.25,11.5,8.75,11.0,8.0,(no tactic),0,17.5,0,2.1,3,3,5,2,H,Tounes,15.75,13.25,16.5,12.25,12.0,15.0,7.25,10.25,7.75,(no tactic),0,15.0,0,1.1,0,3,5,2,A,WC1,Tou,2024-02-09,3-5-2,3-5-2,N,86,14.163396435438333
9,2024-02-02 20:00:00,Match 5 in round I of World Cup,Honduras,13.007431842643667,10.377812960556023,12.65586946409271,16.70574769260238,14.75,17.5,19.0,18.25,10.25,12.5,16.5,10.75,7.5,(no tactic),0,17.25,0,1.8,3,3,5,2,H,United Arab Emirates,15.25,16.25,16.5,16.0,12.5,13.5,12.25,11.0,8.0,(no tactic),0,21.5,0,1.8,0,3,5,2,A,WC1,Uni,2024-02-02,3-5-2,3-5-2,N,86,13.007431842643667
10,2024-01-26 20:00:00,Match 4 in round I of World Cup,Honduras,8.016357110014802,4.292669784530419,8.080319594410202,16.160639188820404,6.25,24.25,26.75,26.0,4.25,8.0,16.0,11.5,7.0,Counter-attacks,21,16.75,-100,1.0,1,5,3,2,A,Česká republika,14.0,16.0,12.5,15.5,16.75,18.25,17.5,12.75,12.0,(no tactic),0,12.25,0,1.9,1,2,5,3,H,WC1,Čes,2024-01-26,5-3-2,2-5-3,CA,86,8.016357110014802
11,2024-01-19 20:00:00,Match 3 in round I of World Cup,Honduras,14.577099308172508,17.408161628849808,16.182234753578694,14.465937128199135,13.75,15.0,13.5,15.75,17.75,16.5,14.75,9.75,7.75,(no tactic),0,14.75,-10,1.9,0,3,5,2,A,Sverige,14.25,18.25,17.5,17.75,12.5,12.75,13.0,11.75,9.0,(no tactic),0,11.5,-50,2.0,1,3,5,2,H,WC1,Sve,2024-01-19,3-5-2,3-5-2,N,86,14.577099308172508
12,2024-01-15 20:00:00,Match 2 in round I of World Cup,Honduras,12.941913117832762,9.489248198473673,12.485852892728518,14.23387229771051,11.75,17.25,20.25,19.0,9.5,12.5,14.25,11.0,8.25,(no tactic),0,18.5,-50,1.5,1,3,5,2,H,Canada,12.5,16.25,16.25,15.75,15.25,17.25,14.25,10.5,7.75,(no tactic),0,12.0,0,1.9,0,3,5,2,A,WC1,Can,2024-01-15,3-5-2,3-5-2,N,86,12.941913117832762
13,2024-01-12 20:00:00,Match 1 in round I of World Cup,Honduras,9.784490889475581,17.33287286586837,8.156646054526293,17.58776805507232,6.75,21.75,22.75,21.75,17.0,8.0,17.25,11.0,8.0,Counter-attacks,17,17.0,-100,1.2,1,4,4,2,A,Tounes,8.25,19.25,22.0,19.25,13.75,12.75,14.5,11.5,8.0,Counter-attacks,21,16.0,-40,1.1,0,4,4,2,H,WC1,Tou,2024-01-12,4-4-2,4-4-2,CA,86,9.784490889475581
14,2024-01-05 20:00:00,Friendly match,Honduras,,,,,9.0,14.5,11.5,8.0,17.75,14.25,13.5,8.5,6.75,(no tactic),0,11.25,100,2.6,2,2,5,3,H,Dawlat Qatar,10.25,11.0,10.25,9.25,20.25,15.5,10.75,10.0,9.25,Attack on wings,19,11.25,100,3.7,4,2,5,3,A,F,Daw,2024-01-05,2-5-3,2-5-3,N,86,
15,2023-12-29 20:00:00,Friendly match,Honduras,,,,,5.0,14.75,15.0,13.5,16.5,14.0,12.75,9.5,6.5,(no tactic),0,12.0,100,1.9,1,3,5,2,H,Curaçao,6.5,13.75,13.5,14.5,13.0,9.75,12.0,9.25,6.0,Counter-attacks,12,8.5,100,2.5,5,3,4,3,A,F,Cur,2023-12-29,3-5-2,3-4-3,N,86,
16,2023-12-22 23:30:00,Round 10 in America Cup,Honduras,12.12411723115057,9.511560988294276,17.70207183932546,22.193642306019978,16.0,11.0,15.5,17.5,9.0,16.75,21.0,11.0,8.75,(no tactic),0,16.5,80,2.0,2,2,5,3,H,Argentina,11.25,22.0,24.5,22.5,14.25,14.75,13.75,11.75,8.25,Counter-attacks,17,17.75,-100,2.4,0,4,4,2,A,CC,Arg,2023-12-22,2-5-3,4-4-2,N,86,12.12411723115057
17,2023-12-15 23:30:00,Round 9 in America Cup,Honduras,8.383278356726102,17.414414525028057,7.938924268762791,16.390037200026406,6.75,22.0,24.25,21.75,17.0,7.75,16.0,11.75,7.75,Counter-attacks,21,17.75,-100,1.3,1,4,4,2,A,Trinidad & Tobago,17.0,13.5,16.0,16.25,9.0,15.5,15.0,12.0,10.0,(no tactic),0,12.5,80,1.6,4,3,5,2,H,CC,Tri,2023-12-15,4-4-2,3-5-2,CA,86,8.383278356726102
18,2023-12-08 23:30:00,Round 8 in America Cup,Honduras,12.959104208130245,9.750911657894912,19.245220377424168,18.988617439058515,15.25,9.75,11.75,14.75,9.5,18.75,18.5,10.5,8.5,(no tactic),0,16.25,70,2.6,2,2,5,3,H,Cuba,14.5,14.5,15.0,16.25,12.5,15.5,13.5,12.0,9.75,(no tactic),0,20.75,0,2.6,2,3,5,2,A,CC,Cub,2023-12-08,2-5-3,3-5-2,N,86,12.959104208130245
19,2023-12-01 23:30:00,Round 7 in America Cup,Honduras,12.750913606182316,7.1130613226000206,12.645442351288924,13.962675929548189,12.5,16.25,17.75,18.0,6.75,12.0,13.25,11.25,8.25,Play creatively,23,18.0,-80,1.6,3,3,5,2,H,Curaçao,12.75,17.25,16.75,17.25,14.25,14.0,13.75,11.25,8.0,(no tactic),0,16.5,0,1.8,1,3,5,2,A,CC,Cur,2023-12-01,3-5-2,3-5-2,PC,86,12.750913606182316
20,2023-11-24 23:30:00,Round 6 in America Cup,Honduras,14.507985807305694,11.99858991831115,11.198683923757075,8.53233060857682,14.5,20.5,21.0,20.75,11.25,10.5,8.0,12.0,8.0,Play creatively,24,17.5,-100,2.5,3,3,5,2,A,Perú,14.5,7.0,11.75,16.0,12.5,21.0,21.5,11.5,10.75,Play creatively,25,15.75,100,3.1,3,2,5,3,H,CC,Per,2023-11-24,3-5-2,2-5-3,PC,86,14.507985807305694
21,2023-11-17 23:30:00,Round 5 in America Cup,Honduras,12.280440186890921,5.716946724395208,5.716946724395208,15.591672884714205,10.5,23.0,26.75,23.0,5.5,5.5,15.0,11.75,7.0,Pressing,13,15.75,-100,0.4,1,4,5,1,A,Argentina,14.75,15.0,11.0,14.75,19.5,23.0,19.0,11.75,10.25,(no tactic),0,15.5,100,2.1,4,2,5,3,H,CC,Arg,2023-11-17,4-5-1,2-5-3,Pr,86,12.280440186890921
22,2023-11-13 23:30:00,Round 4 in America Cup,Honduras,12.265936104218582,16.27615836649101,17.076625171400405,15.208869293278482,15.0,16.5,15.25,16.75,15.25,16.0,14.25,10.75,8.25,(no tactic),0,16.0,10,2.4,3,2,5,3,H,Trinidad & Tobago,15.5,12.5,15.75,15.25,12.5,19.25,13.25,11.0,9.75,(no tactic),0,14.75,20,2.5,1,2,5,3,A,CC,Tri,2023-11-13,2-5-3,2-5-3,N,86,12.265936104218582
23,2023-11-10 23:30:00,Round 3 in America Cup,Honduras,7.006756198285637,17.595531722531316,7.353356540759357,17.070291969619937,5.75,22.5,22.75,23.0,16.75,7.0,16.25,10.75,6.75,Counter-attacks,22,15.25,-100,0.9,3,5,3,2,A,Cuba,14.0,14.75,15.75,17.5,12.25,13.0,13.25,12.0,10.25,(no tactic),0,18.25,30,1.9,5,3,4,3,H,CC,Cub,2023-11-10,5-3-2,3-4-3,CA,86,7.006756198285637
24,2023-11-06 23:30:00,Round 2 in America Cup,Honduras,14.525915168302351,8.717526846855092,11.095034168724665,11.359201648932393,11.0,19.25,19.75,19.25,8.25,10.5,10.75,11.0,7.5,Play creatively,24,15.75,-100,1.2,3,3,5,2,A,Curaçao,12.25,17.25,17.75,18.25,14.25,14.5,14.0,11.0,7.75,(no tactic),0,16.0,-30,1.9,3,3,5,2,H,CC,Cur,2023-11-06,3-5-2,3-5-2,PC,86,14.525915168302351
25,2023-11-03 23:30:00,Round 1 in America Cup,Honduras,12.090499831917347,15.038816163032854,15.038816163032854,15.038816163032854,10.0,16.75,15.25,16.75,14.75,14.75,14.75,10.75,8.5,(no tactic),0,16.0,0,1.5,0,3,5,2,H,Perú,11.0,19.0,18.0,18.25,14.0,13.75,13.0,12.25,9.75,(no tactic),0,17.25,0,2.2,2,3,5,2,A,CC,Per,2023-11-03,3-5-2,3-5-2,N,86,12.090499831917347
26,2023-10-27 20:00:00,Friendly match,Honduras,,,,,7.25,14.75,12.75,13.5,11.0,12.75,13.25,8.0,6.0,(no tactic),0,8.75,0,1.2,1,3,5,2,A,Costa Rica,9.0,16.5,13.5,16.25,14.5,10.25,13.75,10.0,6.75,Attack on wings,21,10.25,100,3.3,4,3,4,3,H,F,Cos,2023-10-27,3-5-2,3-4-3,N,86,
27,2023-10-20 20:00:00,Friendly match,Honduras,,,,,9.0,17.25,18.5,17.25,9.5,10.5,11.75,9.25,5.5,(no tactic),0,9.25,100,1.8,4,4,4,2,A,Jamaica,7.25,15.25,15.5,19.0,6.75,4.5,8.75,10.5,7.75,Counter-attacks,20,12.5,-100,0.4,0,5,3,2,H,F,Jam,2023-10-20,4-4-2,5-3-2,N,86,
28,2023-10-13 20:00:00,Friendly match,Honduras,,,,,8.5,21.5,21.0,17.25,9.0,9.75,11.0,9.0,5.5,(no tactic),0,9.75,-100,0.5,0,4,4,2,H,Suriyah,6.5,25.25,25.25,22.0,12.25,9.75,11.25,12.0,9.5,Counter-attacks,24,11.5,-100,1.1,2,5,3,2,A,F,Sur,2023-10-13,4-4-2,5-3-2,N,84,
29,2023-10-06 20:00:00,Friendly match,Honduras,,,,,7.0,20.25,21.0,19.75,12.75,12.5,13.25,10.25,7.5,(no tactic),0,12.25,-100,1.2,2,4,3,3,A,Bulgaria,7.75,20.25,18.0,17.25,9.25,11.5,11.5,10.75,8.25,(no tactic),0,11.75,0,0.7,1,4,5,1,H,F,Bul,2023-10-06,4-3-3,4-5-1,N,84,
30,2023-09-29 20:00:00,Friendly match,Honduras,,,,,6.25,18.5,23.25,20.75,11.75,11.5,14.25,11.25,7.5,Counter-attacks,22,14.25,0,2.7,2,5,3,2,A,Shqiperia,7.25,11.0,11.0,11.75,13.0,15.0,13.0,9.25,7.25,Attack in the Middle,16,9.0,0,1.4,1,2,5,3,H,F,Shq,2023-09-29,5-3-2,2-5-3,CA,84,
31,2023-09-22 20:00:00,Round 17 in Nations Cup,Honduras,10.044651298710624,11.238913310729522,11.749773006671775,12.0052028546429,11.75,18.0,18.5,19.5,11.0,11.5,11.75,10.25,7.0,(no tactic),0,15.0,-100,2.9,4,3,5,2,H,Madagasikara,14.25,6.25,7.5,6.0,10.25,18.75,17.5,8.0,6.5,Attack in the Middle,20,10.0,100,2.4,3,2,5,3,A,NC,Mad,2023-09-22,3-5-2,2-5-3,N,84,10.044651298710624
32,2023-09-15 20:00:00,Round 16 in Nations Cup,Honduras,6.977648954380569,14.57267412607317,15.850978873974327,16.61796172271502,6.75,18.25,19.75,18.5,14.25,15.5,16.25,11.25,8.25,Counter-attacks,18,13.75,30,2.0,1,4,3,3,H,Botswana,13.5,14.0,13.75,14.0,12.25,12.75,11.75,9.5,7.25,Play creatively,19,10.25,-30,2.0,1,3,5,2,A,NC,Bot,2023-09-15,4-3-3,3-5-2,CA,84,6.977648954380569
33,2023-09-08 20:00:00,Round 15 in Nations Cup,Honduras,9.908523500899996,15.359384343225146,15.359384343225146,14.84740486511764,9.75,13.75,14.25,16.25,15.0,15.0,14.5,10.25,7.5,(no tactic),0,12.25,100,3.0,2,3,4,3,A,Dawlat Qatar,14.0,12.75,12.25,7.25,20.0,15.5,11.75,9.5,8.0,Play creatively,22,12.25,100,3.1,2,2,5,3,H,NC,Daw,2023-09-08,3-4-3,2-5-3,N,84,9.908523500899996
34,2023-09-01 20:00:00,Round 14 in Nations Cup,Honduras,12.16408887057561,16.261161961458757,17.261848851394678,12.258414401715063,12.0,14.75,13.5,10.5,16.25,17.25,12.25,10.25,8.25,(no tactic),0,16.25,40,1.4,0,2,5,3,H,Panama,12.5,22.75,19.25,23.75,12.5,7.75,8.0,11.5,8.5,(no tactic),0,15.25,-100,1.1,1,4,4,2,A,NC,Pan,2023-09-01,2-5-3,4-4-2,N,84,12.16408887057561
