,Match Datetime,Match Type,Team name,scaled midfield,sc_ra,sc_ca,sc_la,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP defence,ISP attack,Tactic,Tactic skill,Total exp,Style of play,Average goals,Actual goals,Defender_number,Mid_number,Forward_number,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP defence_,ISP attack_,Tactic_,Tactic skill_,Total exp_,Style of play_,Average goals_,Actual goals_,Defender_number_,Mid_number_,Forward_number_,HomeOrAway_,MT,Opponent,Match Date,Formation,Formation_,Tactic short,campaign,scaled_midfield
0,2024-04-15 20:00:00,Match 2 in round III of World Cup,Rep̼blica Dominicana,15.00016202819002,15.811525329795648,15.811525329795648,14.536402319328257,15.5,19.5,18.5,16.5,15.5,15.5,14.25,12.0,9.25,(no tactic),0,17.0,0,2.2,4,3,5,2,N,Hrvatska,15.5,16.25,19.25,17.5,12.25,14.5,14.0,11.25,8.25,(no tactic),0,14.5,-40,1.5,2,3,5,2,H,WC3,Hrv,2024-04-15,3-5-2,3-5-2,N,86,15.00016202819002
1,2024-04-12 20:00:00,Match 1 in round III of World Cup,Rep̼blica Dominicana,14.888942563480555,14.760437463640221,19.08677258229339,16.287379270223692,12.25,14.0,16.25,17.75,14.5,18.75,16.0,11.25,9.0,(no tactic),0,16.5,0,1.6,2,3,5,2,N,USA,9.5,21.75,24.75,22.0,13.75,12.75,13.75,12.75,9.5,Counter-attacks,18,16.25,-100,1.3,2,4,4,2,A,WC3,USA,2024-04-12,3-5-2,4-4-2,N,86,14.888942563480555
2,2024-04-05 20:00:00,Match 6 in round II of World Cup,Rep̼blica Dominicana,12.7093108323373,15.297757797130986,17.554804029494573,15.799323626545116,14.0,17.5,17.75,17.25,15.25,17.5,15.75,11.5,9.0,(no tactic),0,16.25,10,1.3,1,3,4,3,H,Rom̢nia,14.0,20.75,21.25,20.5,10.0,9.75,10.25,13.0,9.75,Pressing,11,14.5,-100,0.5,0,4,5,1,A,WC2,Rom,2024-04-05,3-4-3,4-5-1,N,86,12.7093108323373
3,2024-03-29 20:00:00,Match 5 in round II of World Cup,Rep̼blica Dominicana,12.316028591860727,14.400592362753756,14.400592362753756,14.400592362753756,16.75,18.25,18.25,18.5,14.5,14.5,14.5,11.75,8.5,(no tactic),0,16.75,0,2.2,2,3,5,2,H,Srbija,6.25,20.5,22.25,20.75,12.5,13.0,11.25,10.25,8.0,Counter-attacks,18,11.75,-100,0.8,2,4,3,3,A,WC2,Srb,2024-03-29,3-5-2,4-3-3,N,86,12.316028591860727
4,2024-03-25 20:00:00,Match 4 in round II of World Cup,Rep̼blica Dominicana,15.033720485601966,13.651744595849667,13.904554680957997,13.398934510741341,14.5,17.75,17.75,17.25,13.5,13.75,13.25,11.5,8.25,Pressing,12,16.5,0,0.8,1,3,5,2,A,Israel,15.5,21.0,22.5,21.0,4.0,6.75,8.5,15.25,13.5,Long shots,20,13.75,-100,0.8,0,4,5,1,H,WC2,Isr,2024-03-25,3-5-2,4-5-1,Pr,86,15.033720485601966
5,2024-03-22 20:00:00,Match 3 in round II of World Cup,Rep̼blica Dominicana,12.452337236122244,16.770392739028125,17.802416907583705,16.770392739028125,13.5,16.75,17.0,16.75,16.25,17.25,16.25,11.75,9.25,(no tactic),0,15.75,80,1.8,1,3,4,3,H,Israel,10.0,23.25,26.25,24.25,12.75,10.75,12.5,13.0,10.25,Counter-attacks,19,14.25,-100,1.5,0,4,4,2,A,WC2,Isr,2024-03-22,3-4-3,4-4-2,N,86,12.452337236122244
6,2024-03-18 20:00:00,Match 2 in round II of World Cup,Rep̼blica Dominicana,14.671754656149787,16.75945128629289,18.592516270731174,14.140787022809624,12.25,18.25,16.75,12.5,16.0,17.75,13.5,11.25,9.5,(no tactic),0,15.75,0,2.2,2,3,4,3,A,Srbija,6.5,22.5,21.5,23.0,20.0,8.75,22.25,11.0,8.75,Counter-attacks,19,14.0,-100,1.5,1,4,4,2,H,WC2,Srb,2024-03-18,3-4-3,4-4-2,N,86,14.671754656149787
7,2024-03-15 20:00:00,Match 1 in round II of World Cup,Rep̼blica Dominicana,13.77531291215069,14.733904165406878,16.284841445976024,14.992393712168402,10.5,17.5,17.5,18.5,14.25,15.75,14.5,11.5,9.0,(no tactic),0,16.0,0,1.7,2,3,5,2,A,Rom̢nia,11.75,18.5,17.25,16.75,14.5,15.5,15.25,12.25,9.5,(no tactic),0,14.0,10,2.2,3,3,5,2,H,WC2,Rom,2024-03-15,3-5-2,3-5-2,N,86,13.77531291215069
8,2024-03-08 20:00:00,Match 10 in round I of World Cup,Rep̼blica Dominicana,4.940999854189949,19.631462136605336,6.716026520417614,14.723596602454002,5.0,27.25,24.25,25.75,19.0,6.5,14.25,12.0,8.25,Counter-attacks,24,16.25,-100,1.2,3,5,3,2,A,O'zbekiston,12.5,18.0,16.0,17.25,17.25,11.75,14.75,10.75,7.75,(no tactic),0,17.0,-30,1.1,2,3,5,2,H,WC1,O'z,2024-03-08,5-3-2,3-5-2,CA,86,4.940999854189949
9,2024-03-01 20:00:00,Match 9 in round I of World Cup,Rep̼blica Dominicana,12.400902399078394,17.932952407397053,20.306431402493725,18.196672295741127,16.0,15.75,15.5,15.5,17.0,19.25,17.25,10.75,8.75,(no tactic),0,14.75,100,1.3,1,3,4,3,H,Iran,12.0,24.75,27.0,24.5,11.0,7.0,11.0,13.0,8.75,Pressing,15,12.0,-100,0.4,0,5,4,1,A,WC1,Ira,2024-03-01,3-4-3,5-4-1,N,86,12.400902399078394
