,Match Datetime,Match Type,Team name,scaled midfield,sc_ra,sc_ca,sc_la,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP defence,ISP attack,Tactic,Tactic skill,Total exp,Style of play,Average goals,Actual goals,Defender_number,Mid_number,Forward_number,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP defence_,ISP attack_,Tactic_,Tactic skill_,Total exp_,Style of play_,Average goals_,Actual goals_,Defender_number_,Mid_number_,Forward_number_,HomeOrAway_,MT,Opponent,Match Date,Formation,Formation_,Tactic short,campaign,scaled_midfield
58,2024-01-19 20:00:00,Match 3 in round I of World Cup,Bahrain,11.468655122944,10.225104038268,18.515728934161,17.6866664445717,13.75,14.75,14.75,15.25,9.25,16.75,16,10,8.75,(no tactic),0,13.25,20,1.3,1,3,4,3,H,Chinese Taipei,10.25,22.5,24.75,23.25,12,11,12,12,8.25,Counter-attacks,18,16,-100,1.8,2,4,4,2,A,WC1,Chi,2024-01-19,3-4-3,4-4-2,N,86,11.468655122944
59,2024-01-15 20:00:00,Match 2 in round I of World Cup,Bahrain,9.12395718041364,6.22503462710374,10.6344341546356,15.8219630105553,7.25,23,22.75,23.5,6,10.25,15.25,11,8,Counter-attacks,20,13,-100,1.1,0,5,3,2,A,Deutschland,11.75,16.75,13.5,16.5,14.5,17,15,11.5,9.25,Play creatively,25,13.25,100,3.5,6,2,5,3,H,WC1,Deu,2024-01-15,5-3-2,2-5-3,CA,86,9.12395718041364
60,2024-01-12 20:00:00,Match 1 in round I of World Cup,Bahrain,12.5054146020401,12.5136158715564,15.0163390458677,12.2633435541253,10.75,16.75,14.75,10.25,12.5,15,12.25,9.75,8.25,(no tactic),0,10.75,0,1.5,0,3,5,2,H,Turkiye,10.75,17.75,17.75,18.75,14.25,13.25,12.5,11.75,8.5,(no tactic),0,14.75,0,2.3,2,3,5,2,A,WC1,Tur,2024-01-12,3-5-2,3-5-2,N,86,12.5054146020401
61,2024-01-01 12:00:00,Semi-finals in Asia and Oceania Cup,Bahrain,9.05011921917892,6.24908174077442,11.2964169929384,13.6999099701593,6.75,24.25,24.25,24.5,6.5,11.75,14.25,11,7.25,Counter-attacks,22,14.5,-100,1.2,0,5,3,2,N,Iran,13,14.25,14.75,15,16.75,18.25,18.25,11.5,9,(no tactic),0,12.5,100,2.6,4,3,4,3,H,CCSF,Ira,2024-01-01,5-3-2,3-4-3,CA,86,9.05011921917892
62,2023-12-29 12:00:00,Quarterfinals in Asia and Oceania Cup,Bahrain,15.4993644419666,13.3591438207856,20.8888430652284,12.873356772757,17,6.75,10.5,7.25,13.75,21.5,13.25,9.5,8.75,Attack in the Middle,27,12.25,100,3.5,3,2,5,3,N,Azerbaycan,14.5,16.75,15.75,16.5,17.25,18.5,16.75,11.75,10.25,(no tactic),0,23.25,10,4,2,3,4,3,H,CCQF,Aze,2023-12-29,2-5-3,3-4-3,AIM,86,15.4993644419666
63,2023-12-22 12:00:00,Round 10 in Asia and Oceania Cup,Bahrain,12.7402596486547,13.236584253792,19.0125482918104,16.365231441052,15.75,13,12.75,13.75,13.75,19.75,17,9.5,7.5,(no tactic),0,14.25,20,1.9,1,2,5,3,H,Hong Kong,14.5,19.75,24,20,9.5,10.25,8,14.25,12.25,Long shots,17,13.5,-100,1.6,1,3,5,2,A,CC,Hon,2023-12-22,2-5-3,3-5-2,N,86,12.7402596486547
64,2023-12-15 12:00:00,Round 9 in Asia and Oceania Cup,Bahrain,9.84647509342755,6.58525558287803,9.99983255177776,13.9022062305203,8.5,24,25.75,23.25,6.75,10.25,14.25,11,7.25,Counter-attacks,21,14.75,-100,0.7,1,5,3,2,A,Kyrgyz Republic,17.25,16.5,17.25,16.5,10.75,12.25,13,11.5,8.75,(no tactic),0,15.25,-20,0.8,0,3,5,2,H,CC,Kyr,2023-12-15,5-3-2,3-5-2,CA,86,9.84647509342755
65,2023-12-08 12:00:00,Round 8 in Asia and Oceania Cup,Bahrain,11.0445182631085,12.8274763529717,15.091148650555,16.3487443714346,14,17.25,16.5,17.25,12.75,15,16.25,9.5,7.75,(no tactic),0,13.5,50,2.8,4,3,4,3,H,Prathet Thai,6.75,20,18.5,19.25,20.5,9.25,19.5,12.75,9.5,Counter-attacks,22,13,20,1.6,1,5,3,2,A,CC,Pra,2023-12-08,3-4-3,5-3-2,N,86,11.0445182631085
66,2023-12-01 12:00:00,Round 7 in Asia and Oceania Cup,Bahrain,10.3514921619489,11.4050288887012,11.4050288887012,11.4050288887012,9.5,22,21.75,23,11.5,11.5,11.5,10,6.25,Counter-attacks,16,12.75,-100,0.9,1,4,4,2,A,Sri Lanka,14.25,15.75,16.25,16.75,13.75,16.5,14,11.5,9,(no tactic),0,14.5,0,2.1,2,2,5,3,H,CC,Sri,2023-12-01,4-4-2,2-5-3,CA,86,10.3514921619489
67,2023-11-24 12:00:00,Round 6 in Asia and Oceania Cup,Bahrain,12.1118774626822,10.365259176604,14.1574271680445,15.9271055640501,13.25,16.75,15.5,17,10.25,14,15.75,9.5,6.75,(no tactic),0,11,40,4,5,3,4,3,H,Mongol Uls,11.5,11.25,8.75,9.75,16.75,19,18.5,9.5,9.25,Play creatively,22,11.5,80,3.4,3,2,5,3,A,CC,Mon,2023-11-24,3-4-3,2-5-3,N,86,12.1118774626822
68,2023-11-17 12:00:00,Round 5 in Asia and Oceania Cup,Bahrain,14.9897339244154,10.9026121479299,12.6371186260096,9.66367894930149,13.5,18.5,18.5,16,11,12.75,9.75,10,7,Pressing,11,12.75,-100,0.7,0,3,5,2,A,Hong Kong,13.25,17.75,21,18.25,10.75,11.5,7,13.75,12.25,Long shots,17,13.25,-80,1.1,1,3,5,2,H,CC,Hon,2023-11-17,3-5-2,3-5-2,Pr,86,14.9897339244154
69,2023-11-13 12:00:00,Round 4 in Asia and Oceania Cup,Bahrain,11.6405892583846,15.3309431535206,16.8389047751783,13.8229815318628,15,17.25,16.25,15.75,15.25,16.75,13.75,10,7.75,(no tactic),0,11.75,10,1.8,2,3,4,3,H,Kyrgyz Republic,9.75,19.5,22.75,19.5,11.75,12,11.5,12,9,Counter-attacks,16,14.5,-100,1.3,1,4,4,2,A,CC,Kyr,2023-11-13,3-4-3,4-4-2,N,86,11.6405892583846
70,2023-11-10 12:00:00,Round 3 in Asia and Oceania Cup,Bahrain,11.4942528735632,12.7297156938423,11.7689824339297,12.0091657489078,10,21,21,22.75,13.25,12.25,12.5,10,6.75,Counter-attacks,18,12.75,-100,1.6,0,4,4,2,A,Prathet Thai,15.5,14.75,16.75,15.75,10.75,16.25,13.75,11.5,9,(no tactic),0,10.5,0,1.7,2,2,5,3,H,CC,Pra,2023-11-10,4-4-2,2-5-3,CA,86,11.4942528735632
71,2023-11-06 12:00:00,Round 2 in Asia and Oceania Cup,Bahrain,13.1209427283602,12.1121148056231,14.3367889535947,12.6064868385057,12.5,17,17,16.25,12.25,14.5,12.75,9.5,6,(no tactic),0,13,0,1,2,3,5,2,H,Sri Lanka,10.25,20.5,22.25,20.75,12,12.25,12,11.25,7,Counter-attacks,18,14.5,-100,1.4,0,4,4,2,A,CC,Sri,2023-11-06,3-5-2,4-4-2,N,86,13.1209427283602
72,2023-11-03 12:00:00,Round 1 in Asia and Oceania Cup,Bahrain,11.1575751997603,12.5136158715564,12.0130712366942,12.5136158715564,8,21,20.75,20.5,12.5,12,12.5,10.5,7.25,Counter-attacks,17,14.25,-100,1.8,3,4,4,2,A,Mongol Uls,10.5,16.25,14.5,6.75,16.25,19.75,12,9.5,9,(no tactic),0,10.5,50,2.1,2,2,5,3,H,CC,Mon,2023-11-03,4-4-2,2-5-3,CA,86,11.1575751997603
73,2023-10-27 20:00:00,Friendly match,Bahrain,,,,,5.75,15,12,12,15.25,15.5,13,8.75,7.75,(no tactic),0,8.25,70,2.2,0,3,4,3,A,Venezuela,3.5,15,14.5,14.25,5.25,5,4,11,8.75,Pressing,9,6.5,-100,0.2,0,5,4,1,H,F,Ven,2023-10-27,3-4-3,5-4-1,N,86,
74,2023-10-20 20:00:00,Friendly match,Bahrain,,,,,9.75,14.25,16.5,14.5,11.75,17,15.75,9.25,7.5,(no tactic),0,11.75,30,2.4,2,3,4,3,A,Suriyah,10,14.5,15.25,13.5,15.25,15.75,13.25,10.75,9.75,(no tactic),0,12.75,100,2.7,1,3,5,2,H,F,Sur,2023-10-20,3-4-3,3-5-2,N,86,
75,2023-10-13 20:00:00,Friendly match,Bahrain,,,,,10.5,14.25,14.5,11,17.75,15.75,8.75,9.5,8.25,(no tactic),0,14,0,3,3,2,5,3,H,Nicaragua,6.5,20,21,15,6.25,11.75,13,10,8.25,Counter-attacks,19,10,-100,1.1,1,5,2,3,A,F,Nic,2023-10-13,2-5-3,5-2-3,N,84,
76,2023-10-06 20:00:00,Friendly match,Bahrain,,,,,11,20,23.25,20,5.75,6.25,8,10.75,7,Pressing,14,13.5,-100,0.4,0,4,5,1,A,Moldova,12.25,14.5,14.5,13.75,14,13.5,12,9.75,6.5,(no tactic),0,10.75,40,0.6,1,3,5,2,H,F,Mol,2023-10-06,4-5-1,3-5-2,Pr,84,
77,2023-09-29 20:00:00,Friendly match,Bahrain,,,,,12,17.25,17.5,15.25,10.75,12.5,9.5,9.75,8.5,(no tactic),0,14.5,-100,2,3,3,5,2,A,Oceania,5.5,20.25,16.75,23.25,20.25,13.5,11.25,11.5,8.75,Counter-attacks,18,11,0,1.4,2,4,3,3,H,F,Oce,2023-09-29,3-5-2,4-3-3,N,84,
78,2023-09-22 20:00:00,Friendly match,Bahrain,,,,,13,6.5,10,6.75,13.25,20.5,12.25,9.25,9.25,Attack in the Middle,26,13.75,100,3.2,3,2,5,3,H,România,3,23.25,21.5,24.5,15,12.75,12,12.5,9.25,Counter-attacks,17,11.25,-30,2.1,2,4,4,2,A,F,Rom,2023-09-22,2-5-3,4-4-2,AIM,84,
79,2023-09-15 20:00:00,Friendly match,Bahrain,,,,,6.5,24,26.25,25.25,12.5,4.25,10.75,10,7,Counter-attacks,20,12.25,-80,4.9,7,5,4,1,H,Česká republika,5,7.25,7.75,5.75,7.25,5.75,7,9.25,9.5,Play creatively,25,12.75,100,1,0,5,3,2,A,F,Čes,2023-09-15,5-4-1,5-3-2,CA,84,
80,2023-09-08 20:00:00,Friendly match,Bahrain,,,,,10.75,15,15.75,16.25,13.75,13.25,12.75,10,8.5,(no tactic),0,11.5,30,1.3,0,3,5,2,H,Bangladesh,6.75,20.5,24.5,21,11.25,9.75,10.75,10.75,7.5,Counter-attacks,23,11.75,-80,1.1,0,5,3,2,A,F,Ban,2023-09-08,3-5-2,5-3-2,N,84,
81,2023-09-01 20:00:00,Friendly match,Bahrain,,,,,8.5,11.25,11.5,12.25,15.75,18,16.25,9,7.75,Play creatively,23,13.25,70,4.4,5,3,4,3,H,Nigeria,7.5,12,15.5,12,12.25,11.5,7.5,8,6.25,(no tactic),0,8,0,1.4,2,3,4,3,A,F,Nig,2023-09-01,3-4-3,3-4-3,PC,84,
82,2023-08-25 20:00:00,Friendly match,Bahrain,,,,,6,19.25,20.25,20,6,13.75,14.5,9,7,Counter-attacks,20,11.75,-100,1.8,1,5,3,2,A,Venezuela,8.75,15,15,14.75,13,16.75,13.75,10,8,Play creatively,21,10,0,2.4,1,3,4,3,H,F,Ven,2023-08-25,5-3-2,3-4-3,CA,84,
83,2023-08-18 20:00:00,Friendly match,Bahrain,,,,,10.25,19.75,22,19.75,4,5,14,10,7,Pressing,12,12,-100,0.7,2,4,5,1,A,Portugal,9,18.75,19.5,16.25,18,15,10.25,12.5,10,(no tactic),0,11.75,50,0.8,0,4,3,3,H,F,Por,2023-08-18,4-5-1,4-3-3,Pr,84,
84,2023-08-11 20:00:00,Friendly match,Bahrain,,,,,8.25,12.75,14.5,12.75,11,17.5,15.75,8.75,7.5,(no tactic),0,11.5,0,1.7,1,3,4,3,A,Việt Nam,7.5,18,19.5,17.75,11.5,12.25,11.5,10.75,8.5,(no tactic),0,9.75,0,2.2,3,4,4,2,H,F,Việ,2023-08-11,3-4-3,4-4-2,N,84,
85,2023-08-04 20:00:00,Friendly match,Bahrain,,,,,5,22.5,24,23.25,16.25,4.75,4.25,9.5,5,Counter-attacks,20,11,-100,0.5,1,5,4,1,A,Magyarország,7.75,17.25,17,17.5,13.75,13.75,14.75,10,7.25,(no tactic),0,10.5,0,1.4,1,3,5,2,H,F,Mag,2023-08-04,5-4-1,3-5-2,CA,84,
86,2023-07-28 20:00:00,Match 10 in round I of World Cup,Bahrain,12.1113014480514,17.5011801054726,17.2360107099352,8.22025126166139,13,14.75,15.25,12.5,16.5,16.25,7.75,10.5,9.75,(no tactic),0,15,20,1.7,3,2,5,3,H,Comoros,6.75,23.5,24.75,22.5,6,12.5,13.5,11,7.25,Counter-attacks,23,12.75,-100,1.2,2,5,2,3,A,WC1,Com,2023-07-28,2-5-3,5-2-3,N,84,12.1113014480514
87,2023-07-21 20:00:00,Match 9 in round I of World Cup,Bahrain,14.7875664175424,10.6352846968435,16.8608172023129,14.5262425127619,17.5,12.5,14,14.75,10.25,16.25,14,10.75,8.25,(no tactic),0,15.5,50,2.6,3,3,5,2,A,Ecuador,15.75,13.75,10.5,13.5,15.75,20.5,16.75,10.25,8.75,(no tactic),0,15,100,2.7,7,2,5,3,H,WC1,Ecu,2023-07-21,3-5-2,2-5-3,N,84,14.7875664175424
88,2023-07-14 20:00:00,Match 8 in round I of World Cup,Bahrain,7.5353743493708,7.97381847204834,5.58167293043384,16.7450187913015,6.75,25.5,26.5,25.75,7.5,5.25,15.75,12.25,7.5,Counter-attacks,21,18,-100,0.9,3,5,3,2,A,Nippon,13.5,18.75,22,18.75,9.25,8.75,6,12.75,10.5,Play creatively,27,20.5,-100,1.5,2,4,5,1,H,WC1,Nip,2023-07-14,5-3-2,4-5-1,CA,84,7.5353743493708
89,2023-07-07 20:00:00,Match 7 in round I of World Cup,Bahrain,12.6117027714751,13.5342995321394,14.8611916431334,14.5958132209346,13,16.5,17.5,17.25,12.75,14,13.75,11.5,8.75,(no tactic),0,18,-10,1.2,1,3,5,2,H,Ireland,8.25,25,23.5,26.25,13.5,11,13.25,11.5,8.25,Counter-attacks,22,16.25,-100,1.4,3,5,3,2,A,WC1,Ire,2023-07-07,3-5-2,5-3-2,N,84,12.6117027714751
90,2023-06-30 20:00:00,Match 6 in round I of World Cup,Bahrain,13.9552475619727,5.06210551451016,7.45994496875181,9.05850460491291,11.25,21.5,23.75,23.5,4.75,7,8.5,12.25,8.5,Pressing,14,17.5,-100,0.4,0,4,5,1,A,Slovensko,12.5,17,15.75,16.5,20.25,21.25,19.5,13,11,(no tactic),0,16.75,60,1.7,1,3,4,3,H,WC1,Slo,2023-06-30,4-5-1,3-4-3,Pr,84,13.9552475619727
91,2023-06-23 20:00:00,Match 5 in round I of World Cup,Bahrain,15.4017328246293,8.11384023466103,15.6867577870113,14.8753737635452,15,13.5,15,14.75,7.5,14.5,13.75,11.5,10,(no tactic),0,18.5,0,1.3,3,3,5,2,A,Comoros,16,18.25,20,16.75,12,13,7.5,10.5,7,(no tactic),0,11,0,1.5,4,3,5,2,H,WC1,Com,2023-06-23,3-5-2,3-5-2,N,84,15.4017328246293
92,2023-06-16 20:00:00,Match 4 in round I of World Cup,Bahrain,12.4888054786803,8.70264026469487,18.4601460160194,17.9327132727046,15.5,13.25,15,14,8.25,17.5,17,11,9.25,(no tactic),0,19.5,30,1.6,0,3,4,3,H,Ecuador,14.5,22.25,23,22,9.25,11,9.75,10.75,8,(no tactic),0,15.75,-100,1.1,4,3,5,2,A,WC1,Ecu,2023-06-16,3-4-3,3-5-2,N,84,12.4888054786803
93,2023-06-09 20:00:00,Match 3 in round I of World Cup,Bahrain,12.7030035844521,10.3246625601596,16.3020987791993,15.4869938402394,13.25,10.5,14,15.75,9.5,15,14.25,10.75,9.25,(no tactic),0,18.25,60,2.5,3,2,5,3,H,Nippon,12.25,15.75,14.75,14.75,17,15.75,13,12,11,Play creatively,25,17,-30,3.5,2,3,5,2,A,WC1,Nip,2023-06-09,2-5-3,3-5-2,N,84,12.7030035844521
94,2023-06-05 20:00:00,Match 2 in round I of World Cup,Bahrain,5.66314583611881,15.2058035556779,7.09604165931633,14.9523734964166,4.5,22.25,22,22,15,7,14.75,11.25,8.25,Counter-attacks,20,18,-100,1,0,5,3,2,A,Ireland,12.5,15.75,13,15.75,16.25,15.75,16.25,10.5,8.75,(no tactic),0,15.25,100,2.9,5,2,5,3,H,WC1,Ire,2023-06-05,5-3-2,2-5-3,CA,84,5.66314583611881
95,2023-06-02 20:00:00,Match 1 in round I of World Cup,Bahrain,11.342120220455,5.50599098348482,9.00980342752062,14.5157944110054,9.75,17.5,19,19,5.5,9,14.5,12,8.5,Pressing,14,17.25,-10,0.5,2,4,5,1,H,Slovensko,7.75,25.25,27.5,24.75,10.5,8.5,15.5,14,9.5,Counter-attacks,19,15.75,-60,1.3,3,4,4,2,A,WC1,Slo,2023-06-02,4-5-1,4-4-2,Pr,84,11.342120220455
96,2023-05-22 12:00:00,Semi-finals in Asia and Oceania Cup,Bahrain,14.828021477736,11.1580591859536,13.8262907304207,10.6729261778686,13.25,18.25,17.25,16,11.5,14.25,11,11.25,8,(no tactic),0,16.5,-100,2.3,2,3,5,2,N,Al Iraq,14.5,13.25,11.25,13,16,20,17.25,11.5,9.25,Play creatively,22,19,100,3.6,5,2,5,3,H,CCSF,Al ,2023-05-22,3-5-2,2-5-3,N,84,14.828021477736
97,2023-05-19 12:00:00,Quarterfinals in Asia and Oceania Cup,Bahrain,14.2315116114289,13.878623312164,15.1177861078929,11.6481302798519,17,15.25,16.75,15,14,15.25,11.75,11.75,9,(no tactic),0,17.75,10,2.7,4,3,5,2,N,Pilipinas,13.75,17.5,16.25,14,14,13.25,10.75,11.75,9.25,Play creatively,22,14.75,-30,2.2,2,3,5,2,H,CCQF,Pil,2023-05-19,3-5-2,3-5-2,N,84,14.2315116114289
98,2023-05-12 12:00:00,Round 10 in Asia and Oceania Cup,Bahrain,8.44915242221117,6.49629305300892,13.9549998916488,15.3986205700952,7.75,20.5,21.75,21.5,6.75,14.5,16,10.5,8.5,Counter-attacks,20,13.25,-100,1.3,0,5,3,2,A,Mongol Uls,14,16.25,15.25,16.5,13.5,17,14.25,10.5,7.5,(no tactic),0,16.5,0,1.8,1,3,5,2,H,CC,Mon,2023-05-12,5-3-2,3-5-2,CA,84,8.44915242221117
99,2023-05-05 12:00:00,Round 9 in Asia and Oceania Cup,Bahrain,9.60842952955825,17.434026182812,20.4227163855798,19.1774288010932,10.5,12,12,13.5,17.5,20.5,19.25,10,9.25,(no tactic),0,15.25,100,2.3,3,3,4,3,H,Myanmar,3.75,24.5,25.5,26,4.75,1.5,3.25,11.5,5.75,Pressing,11,6,-100,0.1,0,5,5,0,A,CC,Mya,2023-05-05,3-4-3,5-5-0,N,84,9.60842952955825
100,2023-04-28 12:00:00,Round 8 in Asia and Oceania Cup,Bahrain,15.6087881402352,6.87487609740855,13.512687501803,10.904975878648,14,16.25,19,18,7.25,14.25,11.5,11.75,9,(no tactic),0,16.25,-100,2.1,0,3,5,2,A,Brunei,13.5,10.75,11.5,12.75,15.25,15.75,15,10.25,8,Play creatively,22,13.5,100,2.1,2,2,5,3,H,CC,Bru,2023-04-28,3-5-2,2-5-3,N,84,15.6087881402352
101,2023-04-21 12:00:00,Round 7 in Asia and Oceania Cup,Bahrain,15.6446537465738,6.18511411623545,12.3702282324709,10.7050052011767,13.5,16.75,18,17.5,6.5,13,11.25,12,9.75,(no tactic),0,17,-50,1.9,2,3,5,2,A,Al Urdun,13.75,14,13.75,9.25,14.5,17.25,10.25,11.25,8.75,(no tactic),0,17.5,100,2.3,1,3,5,2,H,CC,Al ,2023-04-21,3-5-2,3-5-2,N,84,15.6446537465738
102,2023-04-14 12:00:00,Round 6 in Asia and Oceania Cup,Bahrain,13.4170059927508,13.1373536608259,16.4814073199452,7.88241219649555,17,16.5,16.75,15.5,13.75,17.25,8.25,11,8.75,(no tactic),0,17.5,0,1.5,2,3,4,3,H,Hayastan,8.75,21.25,24.25,23.75,16.75,6.25,17.25,11.75,7.5,(no tactic),0,18.5,-100,0.8,1,5,4,1,A,CC,Hay,2023-04-14,3-4-3,5-4-1,N,84,13.4170059927508
103,2023-04-07 12:00:00,Round 5 in Asia and Oceania Cup,Bahrain,13.4235295260997,6.72034487167714,14.6407513275823,13.6807020601999,14.75,15.5,16.75,16,7,15.25,14.25,11.75,9.75,(no tactic),0,17.25,0,1.7,2,3,4,3,H,Mongol Uls,13.5,16.5,18.5,18,12.25,14.25,11.5,11.5,7.75,(no tactic),0,13.25,-50,1.4,1,3,5,2,A,CC,Mon,2023-04-07,3-4-3,3-5-2,N,84,13.4235295260997
104,2023-04-03 12:00:00,Round 4 in Asia and Oceania Cup,Bahrain,13.554485973153,18.0857098325056,20.2853231905131,9.28725640047587,11.5,12.25,11.75,12.5,18.5,20.75,9.5,10.5,10,(no tactic),0,14.25,50,1.5,1,2,5,3,A,Myanmar,5.25,25.75,26.25,26.25,4,1.5,4.75,12,6.5,Pressing,11,6,-100,0,0,5,5,0,H,CC,Mya,2023-04-03,2-5-3,5-5-0,N,84,13.554485973153
105,2023-03-31 12:00:00,Round 3 in Asia and Oceania Cup,Bahrain,13.3453441430621,10.965205447745,19.493698573769,16.8133150198757,16,12,14.75,13.25,11.25,20,17.25,10.75,8.5,(no tactic),0,16.25,20,2.1,1,2,5,3,H,Brunei,5.75,25.75,24,21.5,17,13,6.5,11.5,9,Counter-attacks,26,12.5,-100,1.2,1,5,2,3,A,CC,Bru,2023-03-31,2-5-3,5-2-3,N,84,13.3453441430621
106,2023-03-27 12:00:00,Round 2 in Asia and Oceania Cup,Bahrain,13.6457804374946,6.41448642536112,13.0756838670823,14.0625279325225,13,15.75,17.25,15.75,6.5,13.25,14.25,11.75,9.5,(no tactic),0,16.25,-20,1.3,2,3,5,2,H,Al Urdun,8.25,22,21.5,22,15.5,7.5,14,11.75,8.25,Counter-attacks,18,17.25,-70,1.2,1,4,4,2,A,CC,Al ,2023-03-27,3-5-2,4-4-2,N,84,13.6457804374946
107,2023-03-24 12:00:00,Round 1 in Asia and Oceania Cup,Bahrain,15.3416658996704,5.50599098348482,10.5114373321074,9.26007574495175,11,17.5,22,19.25,5.5,10.5,9.25,12.5,9.5,(no tactic),0,16.75,-80,0.7,2,3,5,2,A,Hayastan,11.75,17.25,16.75,15,16.25,14.25,13.75,10.75,8.25,(no tactic),0,19.75,10,1.3,1,3,5,2,H,CC,Hay,2023-03-24,3-5-2,3-5-2,N,84,15.3416658996704
108,2023-03-17 20:00:00,Friendly match,Bahrain,,,,,4.25,19.5,21.75,21.75,11.5,11,12,9.75,7.5,Counter-attacks,20,10.75,-100,0.5,1,5,3,2,H,Oceania,7.5,23.25,20,18.75,16.75,13,8.25,11.75,8.5,Counter-attacks,18,14,-60,1.4,0,4,4,2,A,F,Oce,2023-03-17,5-3-2,4-4-2,CA,84,
109,2023-03-10 20:00:00,Friendly match,Bahrain,,,,,10.75,11,13.5,13,7.5,15,16.5,11,9.25,(no tactic),0,14.5,100,5,4,2,5,3,H,República Dominicana,7,8,10,12.5,11.5,17,11.5,8.5,8.5,(no tactic),0,11,0,1.2,0,2,5,3,A,F,Rep,2023-03-10,2-5-3,2-5-3,N,84,
