,Match Datetime,campaign,Competition,scaled midfield,sc_ra,sc_ca,sc_la,Team name,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,Opponent,Match Date,Tactic short,Match Type,scaled_midfield,T_C,Indiv Order
40,2025-01-03 20:00:00,88,Friendly,,,,,Schweiz,4.5,24.5,22.75,24.0,13.25,9.5,13.0,8.5,12.25,Counter-attacks,22,0,5-3-2,5,3,2,0,-10,13,UUHTQQQEHEUWTE,404000000,A,Zambia,9.5,16.5,17.0,17.0,10.75,12.5,10.0,8.5,10.5,Normal,0,0,3-5-2,3,5,2,1,0,9,UQEHEZZPpUHTEP,20000,H,Zam,2025-01-03,CA,F,,hardca,NNWNWNN-N-NNN-
41,2024-12-27 20:00:00,88,Friendly,,,,,Schweiz,7.25,21.25,22.75,20.75,10.5,8.75,10.25,7.25,11.0,Long shots,7,0,4-5-1,4,5,1,1,-10,10,ZQQEPQQUQHQEPE,3400010000,H,Hellas,9.5,10.75,15.5,16.75,11.75,17.25,15.25,8.0,10.5,Normal,0,0,2-5-3,2,5,3,1,10,10,ZEEPEHQUpHHWWW,200000,A,Hel,2024-12-27,LS,F,,LS,NMW-NNNONNN-N-
42,2024-12-20 20:00:00,88,Friendly,,,,,Schweiz,7.5,20.0,24.5,21.5,9.25,7.5,9.0,6.75,11.25,Pressing,13,0,4-5-1,4,5,1,0,-10,10,ZQUEUUUQpZQEPE,2000,H,Shqiperia,6.25,21.0,22.5,22.0,9.5,9.75,13.25,7.75,10.5,Counter-attacks,22,0,5-3-2,5,3,2,0,-10,10,ZQHHPHUEEHQWEQ,2400204000,A,Shq,2024-12-20,Pr,F,,AoD,NNN-NNNNDNN-N-
43,2024-12-13 20:00:00,88,Nations Cup,11.1773,10.9235,12.1937,10.9235,Schweiz,11.0,18.5,18.25,18.5,10.75,12.0,10.75,7.75,10.75,Normal,0,0,3-5-2,3,5,2,1,-10,10,ZUEUEURSHQTEQP,103000300,H,Kyrgyzstan,7.25,27.0,31.75,26.5,4.0,5.5,4.5,7.0,12.0,Counter-attacks,22,0,5-4-1,5,4,1,0,-10,11,ZHPUUUQUETTEWE,2000222220,A,Kyr,2024-12-13,N,NC,11.17730745221051,AoD,NN-O-NMNNNM-NN
44,2024-12-06 20:00:00,88,Nations Cup,2.3725,16.8613,11.0731,17.1129,Schweiz,2.75,22.25,20.0,22.25,16.75,11.0,17.0,6.75,10.0,Counter-attacks,18,0,4-3-3,4,3,3,1,-10,10,ZTUEUTQEERQUQU,443141400,H,Liechtenstein,16.75,16.25,16.0,15.5,13.25,14.75,15.75,8.5,10.75,Normal,0,0,3-5-2,3,5,2,2,0,13,ZQEUEUQHQHQHWE,3000000,A,Lie,2024-12-06,CA,NC,2.372540437699409,hardca,NNW-WMO--WOWNN
45,2024-11-29 20:00:00,88,Nations Cup,10.4324,14.1577,12.9372,14.4018,Schweiz,8.25,20.25,21.5,20.25,14.5,13.25,14.75,9.0,11.75,Counter-attacks,18,0,4-4-2,4,4,2,1,-5,12,UQUEHQUUEHUQQE,1000,H,United Arab Emirates,13.0,13.25,11.25,9.5,17.0,18.25,13.5,9.0,10.25,Normal,0,0,2-5-3,2,5,3,3,10,12,ZQEEQEQQHQUQQW,101000000,A,Uni,2024-11-29,CA,NC,10.432407474583702,442ca,NNN-NNNN-ONNN-
46,2024-11-22 20:00:00,88,Nations Cup,19.7697,17.6547,18.6355,14.7122,Schweiz,15.0,12.75,12.5,13.75,18.0,19.0,15.0,10.25,12.25,Play creatively,26,0,2-5-3,2,5,3,5,10,14,UQEEUEUHUQUQQU,101103000,A,LÃ«tzebuerg,16.25,16.5,12.25,7.5,17.5,19.75,13.75,7.75,9.5,Normal,0,0,2-5-3,2,5,3,4,10,10,ZUHEEEQZUHQPQH,100003000,H,LÃ«t,2024-11-22,PC,NC,19.769666846388,AoA,NN--O-NOONMNNN
47,2024-11-15 20:00:00,88,Nations Cup,20.2688,15.2351,19.4809,19.4809,Schweiz,14.25,14.0,12.75,13.5,15.25,19.5,19.5,9.25,11.25,Play creatively,25,0,3-4-3,3,4,3,4,9,13,UTEHEUQEUHUUQU,113010000,A,Uganda,15.25,7.5,13.25,16.5,13.0,20.0,18.25,9.5,10.75,Normal,0,0,2-5-3,2,5,3,2,7,13,ZEEEHQQHHTHUUQ,30010000,H,Uga,2024-11-15,PC,NC,20.26883389983017,343,NN-O-OM-NONNNN
48,2024-11-08 20:00:00,88,Nations Cup,22.6914,21.7212,22.9695,15.4795,Schweiz,12.75,10.5,10.5,9.25,21.75,23.0,15.5,9.75,11.5,Play creatively,26,0,2-5-3,2,5,3,2,10,15,ZUEEUEUHUQQQUQ,1111100000,A,Al Kuwayt,8.75,22.75,25.0,22.0,3.0,4.75,14.25,7.25,11.5,Counter-attacks,18,0,5-4-1,5,4,1,2,-10,11,ZHQQPHEpZUUEEQ,2400022414,H,Al ,2024-11-08,PC,NC,22.69143926033884,AoA,NO--O-OOONNNNN
49,2024-11-01 20:00:00,88,Nations Cup,18.2152,20.6109,8.8333,20.3656,Schweiz,9.0,19.25,20.25,19.0,21.0,9.0,20.75,7.5,11.0,Counter-attacks,18,0,4-4-2,4,4,2,1,-1,14,UUHEUUUQEQUQEQ,44044,A,Bangladesh,8.0,23.25,25.0,24.25,13.5,7.5,11.25,7.75,11.25,Counter-attacks,22,0,5-3-2,5,3,2,2,-10,13,SQUHHHQUEEQEPQ,4004000,H,Ban,2024-11-01,CA,NC,18.21518932338248,442ca,NNN-NNNW-WNW-W
50,2024-10-25 20:00:00,88,Nations Cup,12.5033,14.1564,14.1564,14.3963,Schweiz,9.5,21.0,22.5,21.0,14.75,14.75,15.0,8.5,11.5,Counter-attacks,19,0,4-4-2,4,4,2,2,-7,13,ZUHEHUQQEHQQEQ,1000,H,Lubnan,16.25,7.75,11.25,10.5,12.5,19.75,16.0,8.25,9.0,Attack in the middle,21,0,2-5-3,2,5,3,3,10,15,ZEUEEPQQHHQWQQ,1030103000,A,Lub,2024-10-25,CA,NC,12.503346655617284,442ca,NNN-NNNN-ONN-N
51,2024-10-18 20:00:00,88,Nations Cup,15.0099,16.4622,18.6735,16.4622,Schweiz,11.5,16.5,14.5,17.0,16.75,19.0,16.75,8.75,10.5,Normal,0,0,3-4-3,3,4,3,2,0,14,UTEHEUQUEHQUQU,100110000,H,Costa Rica,5.75,26.75,24.75,25.25,16.25,7.25,15.5,7.5,12.0,Counter-attacks,24,0,5-3-2,5,3,2,0,-10,15,ZHZPUUUEpEUHEQ,2404012144,A,Cos,2024-10-18,N,NC,15.009857926080873,343,NN-O-NNO-ONNNN
52,2024-10-11 20:00:00,88,Nations Cup,16.7915,14.0207,13.0192,13.2696,Schweiz,10.75,21.25,23.75,21.25,14.0,13.0,13.25,9.25,12.0,Counter-attacks,19,0,4-4-2,4,4,2,4,-9,14,UQUEHUQHQEQEQU,0,A,Hong Kong,17.25,7.75,11.75,7.5,11.75,20.0,13.25,11.5,11.75,Attack in the middle,24,0,2-5-3,2,5,3,2,10,13,UEHETETQPTHUPQ,1130103000,H,Hon,2024-10-11,CA,NC,16.791460737100167,442ca,NNN-NNNNN-N-NN
53,2024-10-04 20:00:00,88,Nations Cup,18.841,18.2972,21.9566,13.6619,Schweiz,14.5,13.5,12.75,10.5,18.75,22.5,14.0,10.25,11.25,Normal,0,0,2-5-3,2,5,3,3,10,14,UQEEQEQQUHQPQU,101003000,H,France,13.75,18.25,18.5,17.75,13.5,14.25,13.25,9.75,12.25,Normal,0,0,3-5-2,3,5,2,5,3,13,ZQEHEQQHQQQWEQ,3000300,A,Fra,2024-10-04,N,NC,18.8409697489256,AoA,NN--O-NONNMNNN
54,2024-09-27 20:00:00,88,Nations Cup,16.5031,14.2744,17.53,16.7787,Schweiz,12.75,17.0,16.25,17.75,14.25,17.5,16.75,9.25,11.25,Normal,0,0,3-4-3,3,4,3,2,3,12,UUEHEUQEHUQPUU,103000000,H,Belize,9.25,22.5,22.5,20.5,9.25,10.0,16.0,8.25,10.5,Counter-attacks,17,0,4-4-2,4,4,2,0,-10,15,ZZQEUZHUEUUQEQ,2000001104,A,Bel,2024-09-27,N,NC,16.50307488242842,343,NN-O-NM-NNNNNN
55,2024-09-20 20:00:00,88,Nations Cup,13.5151,15.2874,12.5307,14.5356,Schweiz,10.5,22.5,22.0,22.25,15.25,12.5,14.5,8.25,11.75,Counter-attacks,20,0,4-4-2,4,4,2,1,-5,13,UUHEUUQEQHQQQE,400000000,H,Sakartvelo,13.0,17.0,16.25,17.5,11.75,12.0,11.0,6.5,9.5,Normal,0,0,3-5-2,3,5,2,1,-10,12,ZQEPEUQHUTHUQE,100000300,A,Sak,2024-09-20,CA,NC,13.515051876331489,442ca,NNW-NNN-NNNNN-
56,2024-09-13 20:00:00,88,Nations Cup,21.0505,14.8018,15.5544,15.3035,Schweiz,13.75,17.25,16.25,16.75,14.75,15.5,15.25,9.25,11.75,Normal,0,0,3-5-2,3,5,2,0,3,14,UUEHEUUUHQQUWE,103000000,A,Shqiperia,11.5,16.75,16.5,17.0,13.5,17.75,15.25,10.0,11.75,Normal,0,0,3-4-3,3,4,3,0,0,13,ZUEHETQEHHUUTP,3003000,H,Shq,2024-09-13,N,NC,21.050516276526253,bal,NN-O-NMNNNNNN-
57,2024-09-06 20:00:00,88,Nations Cup,8.8397,17.8906,17.6455,17.6455,Schweiz,7.0,19.25,19.5,19.25,18.25,18.0,18.0,8.75,11.25,Counter-attacks,20,0,4-3-3,4,3,3,0,3,13,UUTEUHQEQEQUQQ,3443000000,H,Äªtyoppya,7.75,23.75,24.5,22.25,14.25,6.5,12.0,8.5,12.25,Counter-attacks,21,0,5-3-2,5,3,2,1,-6,13,ZZUUZQUEUEQQEQ,400000044,A,Äªty,2024-09-06,CA,NC,8.839704390028462,hardca,NMW-WMN-N-NNNN
58,2024-08-30 20:00:00,88,Nations Cup,10.5741,16.2724,13.2213,15.7639,Schweiz,8.5,22.25,21.25,21.25,16.0,13.0,15.5,9.0,12.0,Counter-attacks,20,0,4-4-2,4,4,2,3,-1,11,UUHEUUUEUHQQQE,400100100,H,Puerto Rico,4.5,21.75,22.0,20.0,20.0,6.75,12.75,8.5,11.25,Counter-attacks,23,0,5-3-2,5,3,2,0,-10,13,ZHUUHQQUEEQUEH,400214144,A,Pue,2024-08-30,CA,NC,10.574076799219451,442ca,NNW-NNO-NNONN-
59,2024-08-23 20:00:00,88,Nations Cup,11.0681,14.5,13.5,14.75,Schweiz,7.75,21.0,22.25,20.75,14.5,13.5,14.75,8.25,11.75,Counter-attacks,19,0,4-4-2,4,4,2,0,0,13,UHUETUQHEHQQQE,3443000000,A,Cymru,8.5,23.25,23.0,22.0,15.5,5.25,6.75,7.0,11.5,Pressing,13,0,4-5-1,4,5,1,1,-10,12,ZQZEPHUQQpUQEE,402040234,H,Cym,2024-08-23,CA,NC,11.068052412150088,442ca,NMW-WMNN-NNNN-
60,2024-08-16 20:00:00,88,Wildcard,14.0029,14.0832,15.5401,12.6264,Schweiz,13.0,18.0,16.75,15.5,14.5,16.0,13.0,9.75,12.25,Normal,0,0,3-5-2,3,5,2,1,-4,14,UUEHEUQHQZQPQE,103000300,H,Al Iraq,12.5,16.0,15.0,16.25,11.5,15.5,12.75,9.75,11.25,Normal,0,0,3-5-2,3,5,2,5,-1,11,ZQEHEQQUpHQWEQ,2023121300,A,Al ,2024-08-16,N,W,14.002935739924393,bal,NN-O-NMNNNMNN-
61,2024-08-12 20:00:00,88,Wildcard,15.0537,17.5,17.25,15.0,Schweiz,14.0,15.5,14.5,15.75,17.5,17.25,15.0,10.25,12.5,Play creatively,25,0,3-5-2,3,5,2,2,4,12,ZQEHEQUTUHUWUE,100100300,A,Al Iraq,9.75,26.0,27.25,25.5,6.5,3.0,8.5,8.0,13.0,Pressing,15,0,5-5-0,5,5,0,0,-10,10,ZQHHPUQpUUQEEE,2044232223,H,Al ,2024-08-12,PC,W,15.05370403587444,PC,NN-O-NNONNMNN-
62,2024-08-09 20:00:00,88,Friendly,,,,,Schweiz,4.5,20.75,23.75,19.75,19.5,9.0,12.25,8.0,12.0,Counter-attacks,22,0,5-3-2,5,3,2,2,-2,10,UUHPQHQUEEHUHE,1000214140,H,Trinidad & Tobago,7.5,15.5,11.0,6.25,17.0,20.75,14.75,7.5,9.25,Normal,0,0,2-5-3,2,5,3,2,10,8,ZZQEEEQZQHUWHW,11111000,A,Tri,2024-08-09,CA,F,,hardca,NONNNDOW--OWN-
63,2024-08-02 20:00:00,88,Europe Cup,17.3955,16.4855,16.9704,13.0914,Schweiz,16.5,17.75,16.25,15.75,17.0,17.5,13.5,10.5,12.25,Normal,0,0,3-5-2,3,5,2,1,-4,13,ZQEQEQHTHUUUWE,100000300,A,Northern Ireland,17.25,18.0,18.25,18.0,12.75,12.75,12.75,8.75,12.0,Normal,0,0,3-5-2,3,5,2,2,0,12,UUEHEPUHHHHQQE,103000300,H,Nor,2024-08-02,N,CC,17.39551069733882,bal,NN-O-NNNNNMNN-
64,2024-07-26 20:00:00,88,Europe Cup,14.5435,19.3759,20.8858,15.3498,Schweiz,15.0,16.0,13.5,15.5,19.25,20.75,15.25,9.75,12.0,Normal,0,0,3-4-3,3,4,3,5,10,13,ZQEQEQUTHEUUQP,100113000,H,Slovensko,6.5,23.5,27.0,23.75,13.0,11.75,13.5,10.0,13.25,Counter-attacks,22,0,5-3-2,5,3,2,1,-10,15,ZTHHUUQEQEHEQQ,2004300000,A,Slo,2024-07-26,N,CC,14.543502993379407,343,NN-O-NNOO-MNNN
65,2024-07-19 20:00:00,88,Europe Cup,18.0489,13.7788,12.9989,13.2589,Schweiz,18.0,17.5,16.75,17.5,13.25,12.5,12.75,10.25,13.25,Play creatively,25,0,3-5-2,3,5,2,2,-3,13,ZQEQEQUHUUUEWT,103000302,A,Hellas,13.75,18.5,19.0,16.75,15.5,13.25,15.25,8.5,11.75,Pressing,14,0,4-4-2,4,4,2,0,0,13,ZTPEQZQPEHQUET,110000002,H,Hel,2024-07-19,PC,CC,18.04894848489039,PC,NN-O-NMNNNM-ND
66,2024-07-12 20:00:00,88,Europe Cup,11.6902,15.1203,15.8891,15.3766,Schweiz,11.0,20.75,21.25,20.25,14.75,15.5,15.0,10.5,12.75,Counter-attacks,19,0,4-4-2,4,4,2,1,-5,12,UQQEHQUETUUPQE,3400010000,H,Norge,16.75,12.0,12.25,10.75,15.5,18.5,15.25,9.25,11.0,Play creatively,26,0,2-5-3,2,5,3,3,9,15,UUEEUEUUQQUWQU,1130143000,A,Nor,2024-07-12,CA,CC,11.690212761084428,442ca,NMW-NNN-ONNNN-
67,2024-07-05 20:00:00,88,Europe Cup,10.5275,17.9547,14.4144,18.9663,Schweiz,8.5,22.25,19.25,20.25,17.75,14.25,18.75,10.25,12.75,Counter-attacks,19,0,4-4-2,4,4,2,0,-5,12,ZQQETQUTEHUEQU,400114100,A,Andorra,12.75,21.0,23.75,21.5,11.75,11.5,12.25,9.0,12.0,Counter-attacks,17,0,4-4-2,4,4,2,1,-10,13,ZQHEQUUHEHUUEP,43300300,H,And,2024-07-05,CA,CC,10.527493846021477,442ca,NNW-NNOO-WO-NN
68,2024-06-28 20:00:00,88,Europe Cup,16.0737,20.1651,23.116,14.0172,Schweiz,16.0,13.25,12.0,10.25,20.5,23.5,14.25,10.0,11.25,Normal,0,0,2-5-3,2,5,3,1,10,12,UHEETEUTHHUUPU,101103000,H,Northern Ireland,16.5,19.25,20.25,18.5,11.5,10.0,11.75,8.25,12.25,Normal,0,0,3-5-2,3,5,2,3,0,12,UUEPEPQHHHHQQE,103020302,A,Nor,2024-06-28,N,CC,16.073677155010987,AoA,NN--O-NOONMNNN
69,2024-06-24 20:00:00,88,Europe Cup,14.5137,12.9957,12.7505,14.2217,Schweiz,11.0,23.0,24.75,23.0,13.25,13.0,14.5,10.25,13.25,Counter-attacks,20,0,4-4-2,4,4,2,3,-10,14,UQQETQUEQHUQEU,3400000000,A,Slovensko,18.25,17.0,16.5,17.25,14.25,15.5,15.5,10.75,13.25,Normal,0,0,3-5-2,3,5,2,3,0,14,ZUEHEUHHQHQEQP,103000000,H,Slo,2024-06-24,CA,CC,14.513679856832264,442ca,NMW-NNN-NNNN-N
70,2024-06-21 20:00:00,88,Europe Cup,15.2502,14.9201,17.3661,16.3877,Schweiz,14.0,17.0,16.5,16.75,15.25,17.75,16.75,9.75,12.0,Normal,0,0,3-5-2,3,5,2,1,4,13,UQETEQUHHTUUPE,3001000,H,Hellas,13.0,22.5,25.75,21.25,10.75,8.25,8.0,6.5,11.5,Pressing,16,0,4-5-1,4,5,1,1,-10,13,ZUPEPTQUHpUEWE,12330200,A,Hel,2024-06-21,N,CC,15.25021882053546,bal,NN-N-NMNNONNN-
71,2024-06-17 20:00:00,88,Europe Cup,11.2757,12.9146,12.4272,15.1076,Schweiz,8.75,23.25,25.25,24.25,13.25,12.75,15.5,10.25,13.25,Counter-attacks,19,0,4-4-2,4,4,2,2,-10,13,UHQEQQUEHHUUUE,3443000100,A,Norge,13.75,14.75,16.75,17.5,13.25,16.5,14.5,9.0,12.0,Normal,0,0,3-5-2,3,5,2,2,-3,13,UHEUEQUHHHUPUE,3001300,H,Nor,2024-06-17,CA,CC,11.275685493601928,442ca,NMW-WMN-NNONN-
72,2024-06-14 20:00:00,88,Europe Cup,12.8052,17.25,21.0,18.0,Schweiz,10.75,14.25,10.25,13.75,17.25,21.0,18.0,10.5,11.75,Play creatively,26,0,2-5-3,2,5,3,6,10,14,UQEEEHUHQTUUPU,1110000,H,Andorra,8.25,20.75,22.25,21.0,13.0,12.25,13.5,9.0,11.5,Counter-attacks,17,0,4-4-2,4,4,2,3,-10,14,ZQHEUQHHEHQEQW,43000000,A,And,2024-06-14,PC,CC,12.805241215008934,att,NN---NNOOONNNN
73,2024-06-07 20:00:00,88,Friendly,,,,,Schweiz,10.0,8.0,11.75,7.75,10.5,21.5,13.25,9.0,9.75,Attack in the middle,23,0,2-5-3,2,5,3,0,10,12,ZEHEQEHTQTUQPQ,1131113000,H,Tanzania,10.0,21.25,20.5,21.5,12.25,12.75,13.25,8.0,10.5,Normal,0,0,3-4-3,3,4,3,5,0,13,ZQEQEHHEQUQWTU,20,A,Tan,2024-06-07,AIM,F,,AoA,N-O-O-MOOOMNNN
74,2024-05-31 20:00:00,88,Friendly,,,,,Schweiz,11.75,22.75,26.0,23.0,9.75,7.25,9.75,8.75,12.5,Normal,0,0,4-5-1,4,5,1,3,-10,10,UHQEHQHHpUUEPE,2000,H,Oman,8.25,13.75,14.5,16.0,15.0,15.25,15.25,7.5,9.5,Play creatively,20,0,3-4-3,3,4,3,1,0,9,ZPEQETUUEHQWQU,0,A,Oma,2024-05-31,N,F,,AoD,NNN-NNNNDNN-N-
75,2024-05-24 20:00:00,86,Friendly,,,,,Schweiz,9.75,22.25,21.0,22.75,11.5,9.75,11.5,8.5,12.25,Counter-attacks,16,0,4-5-1,4,5,1,2,-10,10,ZHQEQUHUpHQEPE,440302030,H,LÃ«tzebuerg,8.75,15.25,15.5,16.25,13.75,13.25,14.0,8.25,9.25,Pressing,10,0,3-5-2,3,5,2,1,0,8,ZQEPEUQUQUUUEH,0,A,LÃ«t,2024-05-24,CA,F,,otherca,NNW-WNMNDNM-N-
76,2024-05-17 20:00:00,86,Friendly,,,,,Schweiz,9.75,18.0,18.25,17.75,7.75,12.75,12.5,9.0,11.5,Normal,0,0,3-4-3,3,4,3,5,0,10,UHEUEQEUPTQHWQ,10000000,A,Island,8.0,11.75,14.0,13.0,12.5,11.0,13.75,5.75,8.5,Normal,0,0,3-5-2,3,5,2,0,0,6,ZUEPEUUHHQUUEP,4000,H,Isl,2024-05-17,N,F,,343,NN-N-O-NNNNNNN
77,2024-05-10 20:00:00,86,Friendly,,,,,Schweiz,10.75,16.5,16.75,16.75,12.75,14.5,14.75,8.75,11.5,Normal,0,0,3-5-2,3,5,2,1,0,10,UQEHEUQUpHUPUE,3020000,H,Cameroon,7.75,18.0,20.75,18.25,11.25,12.0,11.5,5.75,9.25,Counter-attacks,19,0,4-4-2,4,4,2,1,-3,10,UUUEQZUUEQQWEQ,100100,A,Cam,2024-05-10,N,F,,bal,NN-N-NMNDNNNN-
78,2024-05-03 20:00:00,86,Friendly,,,,,Schweiz,9.25,21.0,24.25,21.75,9.5,7.5,10.0,8.25,12.25,Normal,0,0,4-5-1,4,5,1,0,-10,10,ZQUEQUQUpHUEWE,2000,A,Tanzania,11.0,18.0,17.5,18.0,14.75,13.5,14.0,7.5,10.75,Normal,0,0,3-5-2,3,5,2,1,-3,13,ZHEPEQUHQHHUEP,0,H,Tan,2024-05-03,N,F,,AoD,NNN-NNNNDNN-N-
79,2024-04-26 20:00:00,86,Friendly,,,,,Schweiz,4.25,22.5,25.75,22.75,11.0,10.75,12.0,8.25,12.0,Counter-attacks,19,0,5-3-2,5,3,2,1,-10,10,UQUQUQQEpEUUQE,3404302000,H,Tanzania,9.75,18.0,16.75,18.0,14.0,15.25,13.75,7.0,10.25,Normal,0,0,3-5-2,3,5,2,1,0,12,ZHEQEQUHTHHUEQ,10000,A,Tan,2024-04-26,CA,F,,hardca,NMWNWMN-D-NNN-
80,2024-04-19 20:00:00,86,World Cup,22.406,15.5298,15.5298,13.8042,Schweiz,13.25,17.5,16.25,13.75,15.75,15.75,14.0,9.25,11.25,Normal,0,0,3-5-2,3,5,2,1,1,14,ZHEHEQUHQTQZTE,3000302,N,Iran,10.0,23.5,28.0,22.75,11.5,9.5,13.0,9.0,12.5,Counter-attacks,21,0,4-4-2,4,4,2,1,-10,13,ZQPEHQQEQUQHEQ,0,A,Ira,2024-04-19,N,WC3,22.406011808654373,bal,NN-N-NMNNNMND-
81,2024-04-15 20:00:00,86,World Cup,17.3669,17.0455,17.0455,14.9794,Schweiz,10.5,18.0,15.75,15.0,16.5,16.5,14.5,9.5,11.25,Normal,0,0,3-4-3,3,4,3,4,10,14,ZHETEQUHTEQZQT,10002,N,Lubnan,8.25,21.0,22.25,19.0,9.75,10.25,10.5,7.5,11.5,Counter-attacks,20,0,4-4-2,4,4,2,0,-10,16,ZTZEUZQQEHQEQQ,0,H,Lub,2024-04-15,N,WC3,17.366903719381895,343,NN-N-NNNO-NNND
82,2024-04-12 20:00:00,86,World Cup,17.2281,17.6213,18.3765,12.5867,Schweiz,14.5,17.25,15.5,10.5,17.5,18.25,12.5,9.5,11.5,Normal,0,0,3-5-2,3,5,2,1,4,15,ZHTEHEQHTHUZQE,100110300,N,Deutschland,12.0,18.75,18.5,18.75,14.75,16.75,15.0,10.0,12.5,Normal,0,0,3-5-2,3,5,2,3,0,17,ZHETEUHUUHQPEU,3010300,H,Deu,2024-04-12,N,WC3,17.22805666430136,bal,NNO-N-NOONMNN-
83,2024-04-05 20:00:00,86,World Cup,21.3624,13.6384,13.3859,13.891,Schweiz,13.75,18.5,17.75,17.75,13.5,13.25,13.75,9.5,12.0,Normal,0,0,3-5-2,3,5,2,2,0,14,ZHETEQTHHTUZTE,3000302,A,Ireland,16.25,17.25,16.5,14.75,13.5,14.5,12.25,8.75,11.0,Normal,0,0,3-5-2,3,5,2,3,0,15,ZUETEZUUHQQUEP,3000300,H,Ire,2024-04-05,N,WC2,21.36244031749412,bal,NN-N-NMNNNMND-
84,2024-03-29 20:00:00,86,World Cup,21.4248,16.7343,16.9769,14.5516,Schweiz,18.5,17.75,16.25,15.0,17.25,17.5,15.0,9.75,11.5,Normal,0,0,3-5-2,3,5,2,0,0,14,ZQETEHQHHHUZQE,0,H,Eesti,18.0,16.75,16.25,17.0,13.25,14.75,13.5,7.25,10.75,Normal,0,0,3-5-2,3,5,2,2,5,15,UHEUEHUHQUHWQE,103010300,A,Ees,2024-03-29,N,WC2,21.42483881232489,bal,NN-N-NNNNNNNN-
85,2024-03-25 20:00:00,86,World Cup,16.1511,13.9963,12.83,13.7631,Schweiz,10.0,23.25,24.25,23.0,15.0,13.75,14.75,9.5,12.5,Counter-attacks,19,0,4-4-2,4,4,2,2,-10,14,ZUQEHQUHEHQEQQ,3443000000,A,Iran,14.5,17.5,19.0,17.5,13.0,12.75,14.25,8.75,11.75,Normal,0,0,3-5-2,3,5,2,4,7,13,ZQEUEQQQTUUHEQ,3010000,H,Ira,2024-03-25,CA,WC2,16.151097612005007,442ca,NMW-WMNN-NN-NN
86,2024-03-22 20:00:00,86,World Cup,17.2322,15.0798,15.0798,14.3501,Schweiz,13.25,18.25,18.5,18.75,15.5,15.5,14.75,9.75,12.0,Normal,0,0,3-5-2,3,5,2,3,0,13,ZQEHEQUHHHQZQE,300,H,Iran,12.25,21.75,23.5,15.75,10.75,9.0,9.0,8.5,11.5,Pressing,13,0,4-5-1,4,5,1,0,-10,12,ZQUEHQQUZQUEEH,302030,A,Ira,2024-03-22,N,WC2,17.232153629403783,bal,NN-N-NNNNNMNN-
87,2024-03-18 20:00:00,86,World Cup,10.2504,13.2969,12.0657,13.2969,Schweiz,6.75,24.25,27.0,24.0,13.5,12.25,13.5,9.25,12.25,Counter-attacks,25,0,5-3-2,5,3,2,2,-10,13,ZQHHUQUEHEQQQE,3404301000,A,Eesti,16.25,13.0,10.75,13.0,18.0,21.75,17.25,7.25,9.75,Normal,0,0,2-5-3,2,5,3,1,10,16,UHEEEHHUQHQQQP,30103000,H,Ees,2024-03-18,CA,WC2,10.250428887561815,hardca,NMWNWMN-O-NNN-
88,2024-03-15 20:00:00,86,World Cup,10.7547,14.2078,12.9615,13.9586,Schweiz,8.75,22.5,23.0,20.5,14.25,13.0,14.0,10.0,12.75,Counter-attacks,19,0,4-4-2,4,4,2,3,-6,13,ZQHETUTHEHUZQE,3400000000,H,Ireland,12.0,16.0,16.75,17.25,13.25,14.75,14.25,9.5,11.5,Normal,0,0,3-5-2,3,5,2,2,0,16,ZZEHEUUUZHQHEW,3000300,A,Ire,2024-03-15,CA,WC2,10.754744395994935,442ca,NMW-NNNN-NNNN-
89,2024-03-08 20:00:00,86,World Cup,11.5597,19.9343,7.4754,16.9442,Schweiz,9.5,21.5,20.0,21.0,20.0,7.5,17.0,9.5,13.25,Counter-attacks,25,0,5-3-2,5,3,2,2,-3,14,ZUUHHQQEHEQQEQ,1404111144,A,Hrvatska,10.0,24.5,25.75,23.75,18.0,4.75,7.25,7.25,11.75,Counter-attacks,20,0,5-4-1,5,4,1,1,-10,13,ZPHPZHUUpEQUEE,400204234,H,Hrv,2024-03-08,CA,WC1,11.55967512217468,hardca,NOWNWOO-O-OW-W
90,2024-03-01 20:00:00,86,World Cup,15.7919,17.8305,19.8683,18.0853,Schweiz,15.5,14.75,12.25,15.0,17.5,19.5,17.75,9.5,12.0,Normal,0,0,2-5-3,2,5,3,4,10,14,ZHEEEUQHHQUPQU,0,H,Dhivehi Raajje,7.25,24.25,26.0,25.25,16.0,4.5,6.0,8.25,12.75,Counter-attacks,23,0,5-4-1,5,4,1,2,-10,15,UHQUUUQUZEQQEE,400204224,A,Dhi,2024-03-01,N,WC1,15.791870228610728,att,NN---NNNNNNNNN
