,Match Datetime,campaign,Competition,scaled midfield,sc_ra,sc_ca,sc_la,Team name,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,HomeOrAway_,Opponent,Match Date,Tactic short,Match Type,scaled_midfield
10,2025-04-25 20:00:00,90,World Cup,10.6668,12.9661,14.3309,12.9661,Ireland,16.75,16.75,16.25,16.5,14.25,15.75,14.25,10.0,12.25,Normal,0,0,3-4-3,3,4,3,4,9,17,ZPETEHQUEUQUPQ,H,Al Yaman,7.0,25.0,27.25,24.75,13.75,7.25,14.0,9.0,12.75,Counter-attacks,22,0,5-3-2,5,3,2,1,-10,19,ZQZQUQUEEpQQEH,A,Al ,2025-04-25,N,WC1,10.66682790504579
11,2025-04-18 20:00:00,90,World Cup,8.984,13.9796,8.1547,16.0765,Ireland,9.75,23.25,22.0,22.75,15.0,8.75,17.25,9.75,12.5,Counter-attacks,17,0,4-4-2,4,4,2,2,-10,16,ZHHETPQEUHQHEQ,A,Kyrgyz Republic,15.75,19.75,21.5,20.0,5.25,7.5,4.0,12.0,13.25,Long shots,17,0,4-5-1,4,5,1,0,-10,15,UQUEUQHUQUHEPE,H,Kyr,2025-04-18,CA,WC1,8.983983747916142
12,2025-04-11 20:00:00,90,World Cup,10.9395,15.9395,19.1274,16.3949,Ireland,13.75,13.75,11.25,13.75,17.5,21.0,18.0,10.75,11.75,Normal,0,0,2-5-3,2,5,3,1,10,18,ZHEEEPQUHUQUPH,H,Saint Vincent and the Grenadines,9.5,22.5,25.5,22.5,11.75,11.25,11.25,9.5,12.5,Counter-attacks,19,0,4-4-2,4,4,2,2,-10,17,ZQUEUQQHEPQWQE,A,Sai,2025-04-11,N,WC1,10.939498850257294
13,2025-04-07 20:00:00,90,World Cup,10.8885,17.3178,15.0976,14.4315,Ireland,12.5,15.25,14.25,15.25,19.5,17.0,16.25,10.25,12.25,Normal,0,0,3-5-2,3,5,2,1,9,18,ZUETEHQHUUQPEH,H,Botswana,9.25,25.5,23.75,23.5,11.5,9.5,11.75,7.5,11.0,Counter-attacks,20,0,4-4-2,4,4,2,2,-10,14,ZUTEZQZEQHQQEQ,A,Bot,2025-04-07,N,WC1,10.888529354719832
14,2025-04-04 20:00:00,90,World Cup,12.4421,9.5681,9.5681,9.8015,Ireland,10.75,22.25,23.5,22.25,10.25,10.25,10.5,9.25,12.5,Normal,0,0,3-5-2,3,5,2,4,-5,16,ZUETEPQUpUQWEH,A,Scotland,11.75,16.25,14.75,16.5,15.5,17.0,14.5,8.25,11.0,Normal,0,0,3-5-2,3,5,2,0,1,11,ZQEPEHUHUHHPEU,H,Sco,2025-04-04,N,WC1,12.442065585115396
15,2025-03-28 20:00:00,90,Friendly,,,,,Ireland,7.5,13.5,18.5,18.0,7.5,10.0,11.75,8.25,11.25,Normal,0,0,5-3-2,5,3,2,1,0,10,ZZRZUHEUHEQHEW,A,Nippon,9.25,14.75,14.0,13.5,16.5,17.0,16.25,7.75,10.0,Play creatively,23,0,3-4-3,3,4,3,1,10,11,ZQEQEQHPEUQUUP,H,Nip,2025-03-28,N,F,
16,2025-03-21 20:00:00,90,Friendly,,,,,Ireland,6.25,13.75,18.5,18.0,7.5,9.75,11.75,8.0,11.0,Normal,0,0,5-3-2,5,3,2,0,0,9,ZZRZUHEUHEQHEW,A,Senegal,9.75,17.0,16.5,16.5,12.0,11.75,11.75,7.25,9.75,Normal,0,0,3-5-2,3,5,2,3,0,13,ZQEPEHQUTHHUUE,H,Sen,2025-03-21,N,F,
17,2025-03-14 20:00:00,90,Europe Cup,9.2393,16.9444,17.6504,17.6504,Ireland,15.75,14.5,14.0,14.5,18.0,18.75,18.75,10.25,11.75,Normal,0,0,3-4-3,3,4,3,3,10,20,ZUEQEUQEUHQTHQ,H,Andorra,10.25,22.0,24.0,21.75,13.75,13.75,14.0,10.5,13.0,Counter-attacks,19,0,4-4-2,4,4,2,1,-10,19,UHHEUUUHEHQQEQ,A,And,2025-03-14,N,CC,9.239330678737215
18,2025-03-07 20:00:00,90,Europe Cup,8.3696,15.7499,7.8749,15.7499,Ireland,8.5,21.75,18.5,21.75,16.5,8.25,16.5,9.25,12.0,Counter-attacks,19,0,4-4-2,4,4,2,2,-6,19,ZUZEPUQUHEQQEH,A,Suomi,15.0,20.5,19.0,19.25,8.0,11.25,9.75,14.75,15.0,Long shots,22,0,3-5-2,3,5,2,1,-10,11,ZQEHEQTHTHQPEP,H,Suo,2025-03-07,CA,CC,8.369575104422678
19,2025-02-28 20:00:00,90,Europe Cup,12.8435,12.6329,12.3852,12.3852,Ireland,16.5,16.5,16.0,16.25,12.75,12.5,12.5,9.0,11.75,Normal,0,0,3-5-2,3,5,2,4,7,19,ZUEQEPQTUHQEWQ,A,LÃ«tzebuerg,15.5,17.0,15.25,16.75,18.25,9.75,19.0,7.5,10.75,Normal,0,0,3-5-2,3,5,2,1,0,11,ZHEPEUQHUQQUEH,H,LÃ«t,2025-02-28,N,CC,12.843471378288532
20,2025-02-21 20:00:00,90,Europe Cup,10.2973,17.883,19.1424,17.883,Ireland,12.75,13.5,10.75,13.75,17.75,19.0,17.75,10.75,11.75,Normal,0,0,2-5-3,2,5,3,1,8,18,ZZEEEUQUQHQQTH,H,Shqiperia,8.0,25.25,26.75,23.5,15.0,9.5,5.5,7.75,12.0,Counter-attacks,24,0,5-3-2,5,3,2,1,-10,14,ZHHHHZQQEpEWQE,A,Shq,2025-02-21,N,CC,10.297291848463063
21,2025-02-14 20:00:00,90,Europe Cup,12.216,14.4803,15.7286,13.981,Ireland,16.0,15.25,15.25,14.25,14.5,15.75,14.0,10.0,11.75,Normal,0,0,3-5-2,3,5,2,0,6,17,UUEUEZQQUHQTEH,A,Portugal,14.75,18.75,19.75,19.0,12.75,14.25,13.25,10.75,13.5,Normal,0,0,3-5-2,3,5,2,2,0,13,ZUEHETUQUHHUEQ,H,Por,2025-02-14,N,CC,12.216046148697313
22,2025-02-07 20:00:00,90,Europe Cup,9.9054,13.0255,11.7967,12.534,Ireland,10.75,21.25,22.75,21.0,13.25,12.0,12.75,9.25,11.75,Counter-attacks,20,0,4-4-2,4,4,2,0,-10,17,ZZQEUUQQQEQQEH,A,Andorra,15.0,16.5,15.75,17.0,15.5,17.0,14.25,11.0,12.5,Normal,0,0,3-5-2,3,5,2,2,2,18,ZHEUEUHTHHUQPE,H,And,2025-02-07,CA,CC,9.905417978471645
23,2025-02-03 20:00:00,90,Europe Cup,12.4285,13.0805,19.9775,13.3183,Ireland,20.0,7.75,11.25,10.0,13.75,21.0,14.0,10.75,11.25,Play creatively,23,0,2-5-3,2,5,3,0,10,18,UEEUQEQQHQQPQH,H,Suomi,17.75,22.75,29.25,24.25,6.5,5.0,3.0,13.75,15.75,Long shots,19,0,4-5-1,4,5,1,2,-10,11,ZQEQHQTTpTHEWE,A,Suo,2025-02-03,PC,CC,12.428517730185044
24,2025-01-31 20:00:00,90,Europe Cup,11.7351,15.7097,16.6618,13.5674,Ireland,14.75,14.5,13.25,12.5,16.5,17.5,14.25,9.75,11.25,Normal,0,0,3-5-2,3,5,2,1,9,16,UUEQEPQUQHQPEH,H,LÃ«tzebuerg,9.75,22.25,25.0,23.5,14.75,7.0,11.5,7.25,11.5,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,11,ZQUERHQHEUQQEH,A,LÃ«t,2025-01-31,N,CC,11.735098766639643
25,2025-01-27 20:00:00,90,Europe Cup,13.0545,12.3162,13.2822,12.5577,Ireland,12.5,17.5,16.75,18.0,12.75,13.75,13.0,9.5,11.5,Normal,0,0,3-5-2,3,5,2,3,-1,18,ZUEQEPQHUHQHEW,A,Shqiperia,12.25,14.75,16.0,16.5,14.75,15.5,13.75,8.5,11.25,Normal,0,0,3-5-2,3,5,2,2,0,13,ZZEHEHQHpQQEUP,H,Shq,2025-01-27,N,CC,13.054475613960701
26,2025-01-24 20:00:00,90,Europe Cup,11.3431,15.1437,15.3803,14.9071,Ireland,11.75,14.75,14.0,15.0,16.0,16.25,15.75,9.5,11.25,Normal,0,0,3-5-2,3,5,2,0,8,18,UUEQEUQQUHQPEH,H,Portugal,6.25,25.0,27.25,25.25,13.25,7.25,14.5,9.75,14.0,Counter-attacks,23,0,5-3-2,5,3,2,1,-10,12,ZQPUHTQEEQUQEQ,A,Por,2025-01-24,N,CC,11.34309798393018
27,2025-01-17 20:00:00,90,Friendly,,,,,Ireland,7.5,17.0,18.5,16.75,13.25,13.75,12.75,7.75,10.5,Normal,0,0,4-4-2,4,4,2,2,0,9,ZUHETZQUTEUUEQ,H,Srbija,6.25,19.0,17.5,19.5,15.5,18.25,16.0,6.75,9.25,Normal,0,0,3-4-3,3,4,3,4,-3,11,ZQEUEUQETHUTUU,A,Srb,2025-01-17,N,F,
28,2025-01-10 20:00:00,90,Friendly,,,,,Ireland,11.25,15.0,15.0,15.75,12.75,13.75,12.75,8.5,11.25,Normal,0,0,3-5-2,3,5,2,2,10,10,UTETEHHPHQUQET,H,BÃ©nin,7.0,21.75,20.75,22.75,4.5,9.0,15.75,7.25,10.75,Counter-attacks,21,0,5-3-2,5,3,2,1,-10,10,ZUUTQHEETUQEUQ,A,BÃ©n,2025-01-10,N,F,
29,2025-01-03 20:00:00,88,Friendly,,,,,Ireland,11.0,18.25,17.0,16.25,13.5,12.0,13.0,8.0,11.0,Normal,0,0,3-5-2,3,5,2,3,0,11,UZETEUUUPQHTEP,H,Tounes,11.0,8.25,13.5,9.25,13.5,18.25,14.0,8.0,9.25,Normal,0,0,2-5-3,2,5,3,1,10,9,ZEUETEZUPHZQQU,A,Tou,2025-01-03,N,F,
30,2024-12-27 20:00:00,88,Friendly,,,,,Ireland,10.5,15.75,17.75,16.5,11.25,11.25,11.5,8.25,10.75,Normal,0,0,3-5-2,3,5,2,0,-8,10,UUEETQHHpUUQET,A,Latvija,8.25,15.25,17.0,14.0,12.25,13.75,12.75,7.25,11.0,Play creatively,20,0,3-5-2,3,5,2,0,0,9,UUEHEQHSQpQUQE,H,Lat,2024-12-27,N,F,
31,2024-12-20 20:00:00,88,Friendly,,,,,Ireland,9.25,17.5,17.75,18.0,11.25,11.5,11.75,9.0,11.0,Normal,0,0,3-5-2,3,5,2,4,0,12,UZETEUHHQUQETW,A,Botswana,5.75,23.25,21.0,22.5,12.5,9.75,12.75,7.75,10.5,Normal,0,0,5-3-2,5,3,2,0,-10,11,UQTZUUQEQEQQEU,H,Bot,2024-12-20,N,F,
32,2024-12-13 20:00:00,88,World Cup,10.671,17.5602,19.0035,17.3196,Ireland,13.25,13.75,11.0,13.25,18.25,19.75,18.0,9.5,10.5,Normal,0,0,2-5-3,2,5,3,0,9,15,UPEEEZQHHQUWQU,N,Slovensko,7.25,26.5,29.25,25.75,10.75,10.25,11.0,10.0,13.0,Counter-attacks,21,0,4-4-2,4,4,2,4,-10,16,ZPHEHHHQEQQQQE,H,Slo,2024-12-13,N,WC4,10.670988196820069
33,2024-12-09 20:00:00,88,World Cup,12.8224,14.0399,14.9918,13.564,Ireland,16.5,16.75,16.0,16.5,14.75,15.75,14.25,9.5,11.75,Normal,0,0,3-5-2,3,5,2,2,0,17,ZZEUEUQHHHUPQE,N,Espana,15.0,18.75,17.5,18.0,13.0,13.5,13.0,10.5,12.75,Play creatively,27,0,3-5-2,3,5,2,3,-10,22,UHEUEUQHHUQUWE,A,Esp,2024-12-09,N,WC4,12.822412085271953
34,2024-12-06 20:00:00,88,World Cup,9.9712,13.1284,11.5161,12.2071,Ireland,9.75,22.25,23.5,22.5,14.25,12.5,13.25,9.25,12.25,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,18,ZPUEZUUHHEQEQP,N,Belgium,9.75,23.25,25.75,23.75,12.5,11.75,12.5,10.0,13.25,Counter-attacks,18,0,4-4-2,4,4,2,3,-7,17,ZUHEUQQQEHQWQE,A,Bel,2024-12-06,CA,WC4,9.971199380580758
35,2024-11-29 20:00:00,88,World Cup,12.9344,12.7071,12.7071,12.7071,Ireland,17.25,17.5,17.25,17.75,14.0,14.0,14.0,8.75,11.5,Normal,0,0,3-5-2,3,5,2,3,0,19,ZUEUEPQHUHUWQE,N,Hrvatska,16.5,16.75,15.75,16.5,15.75,17.25,14.25,9.25,12.0,Normal,0,0,3-5-2,3,5,2,2,0,17,ZHETEQQTHQQPEU,H,Hrv,2024-11-29,N,WC3,12.934448727647453
36,2024-11-25 20:00:00,88,World Cup,10.6424,11.0126,10.0949,11.4715,Ireland,11.25,22.0,23.5,21.75,12.0,11.0,12.5,8.5,11.5,Counter-attacks,20,0,4-4-2,4,4,2,2,-10,18,ZPZEUPQEHQQEQU,N,Bosna i Hercegovina,15.75,16.5,14.0,15.25,14.5,18.25,15.5,9.0,10.25,Normal,0,0,3-5-2,3,5,2,1,0,17,ZZEPEUHHUUQUEW,A,Bos,2024-11-25,CA,WC3,10.642445152516997
37,2024-11-22 20:00:00,88,World Cup,13.0611,13.5773,13.3432,13.5773,Ireland,12.5,18.0,17.0,18.0,14.5,14.25,14.5,9.0,11.75,Normal,0,0,3-5-2,3,5,2,1,0,19,ZPEUEPQHUHUPUE,N,Hanguk,10.75,15.75,15.25,12.25,19.25,19.5,13.0,9.25,11.5,Normal,0,0,2-5-3,2,5,3,0,2,17,UQEEQEUQTHUWQQ,A,Han,2024-11-22,N,WC3,13.061060886784427
38,2024-11-15 20:00:00,88,World Cup,9.0945,11.8262,11.3624,11.8262,Ireland,11.5,22.5,24.25,22.25,12.75,12.25,12.75,8.5,11.75,Counter-attacks,18,0,4-4-2,4,4,2,3,-10,18,ZQPEZPUHEHQPEU,H,Turkiye,13.25,14.75,12.5,14.25,17.5,21.25,17.75,10.25,11.25,Play creatively,26,0,3-4-3,3,4,3,2,5,15,ZUEUEQUQETQWQU,A,Tur,2024-11-15,CA,WC2,9.094474056903868
39,2024-11-08 20:00:00,88,World Cup,11.9795,16.9838,18.635,12.9738,Ireland,19.25,11.75,12.5,9.5,18.0,19.75,13.75,9.75,11.0,Attack in the middle,24,0,2-5-3,2,5,3,5,10,19,ZPEEUEQHQUQHUP,H,Senegal,17.75,17.25,16.5,17.25,12.5,14.75,12.5,7.5,10.0,Normal,0,0,3-5-2,3,5,2,3,-5,15,ZUEHEUSZUPQUEH,A,Sen,2024-11-08,AIM,WC2,11.97946708783556
40,2024-11-04 20:00:00,88,World Cup,12.8451,11.9699,11.7256,11.7256,Ireland,13.75,18.75,17.75,19.0,12.25,12.0,12.0,9.5,11.75,Normal,0,0,3-5-2,3,5,2,4,-5,17,ZPEUEZQHHUQHEW,A,Angola,14.0,15.75,14.5,13.25,17.5,18.75,14.5,9.25,11.5,Normal,0,0,3-5-2,3,5,2,1,3,19,UUEUEQQHQUUUEH,H,Ang,2024-11-04,N,WC2,12.84507753697398
41,2024-11-01 20:00:00,88,World Cup,10.9746,16.0823,15.6228,15.8525,Ireland,12.75,15.5,13.25,15.25,17.5,17.0,17.25,8.75,11.0,Normal,0,0,3-5-2,3,5,2,0,6,14,ZUEUEZQHHQQHEP,H,Angola,9.25,22.0,25.25,22.25,12.25,11.25,12.0,9.5,12.5,Counter-attacks,20,0,4-4-2,4,4,2,3,-10,19,UQUEQUUQUEQEQQ,A,Ang,2024-11-01,N,WC2,10.974587839005924
42,2024-10-28 20:00:00,88,World Cup,13.0767,13.717,13.717,13.717,Ireland,15.5,17.0,16.0,17.0,15.0,15.0,15.0,8.75,11.25,Normal,0,0,3-5-2,3,5,2,2,0,15,ZUEUEZQQHHQHEW,A,Senegal,14.25,15.75,14.75,16.5,14.5,17.0,14.0,7.25,10.0,Normal,0,0,3-4-3,3,4,3,2,0,17,ZUEHEUQZEZSQQU,H,Sen,2024-10-28,N,WC2,13.076735908620082
43,2024-10-25 20:00:00,88,World Cup,13.0534,12.9608,12.7252,13.1965,Ireland,11.75,17.75,17.5,18.0,13.75,13.5,14.0,9.0,11.75,Normal,0,0,3-5-2,3,5,2,2,0,18,ZUEUEZQQQHQHEW,A,Turkiye,10.5,17.0,16.25,17.25,16.5,16.5,16.5,9.25,12.0,Normal,0,0,3-5-2,3,5,2,0,3,14,ZQEUEUQHHQUPEU,H,Tur,2024-10-25,N,WC2,13.053382154282371
44,2024-10-18 20:00:00,88,World Cup,9.7829,11.4303,10.4778,11.1922,Ireland,9.5,24.25,26.0,24.75,12.0,11.0,11.75,8.5,11.75,Counter-attacks,21,0,4-4-2,4,4,2,2,-10,18,ZPUEUPQUEQQHEU,A,Indonesia,9.75,23.25,27.0,22.5,8.25,5.0,10.25,8.5,13.0,Counter-attacks,22,0,5-3-2,5,3,2,0,-10,15,ZPHTPUQEQEUETH,H,Ind,2024-10-18,CA,WC1,9.782913342252634
45,2024-10-11 20:00:00,88,World Cup,11.6895,15.5077,17.477,12.3077,Ireland,18.25,12.5,13.5,10.0,15.75,17.75,12.5,9.25,11.0,Attack in the middle,24,0,2-5-3,2,5,3,5,10,17,ZPEEUEQQQUQHQP,H,RD Congo,17.25,7.25,12.0,12.0,8.5,18.0,15.0,9.0,10.75,Attack in the middle,25,0,2-5-3,2,5,3,2,10,15,ZEEUEHHTUUUTWH,A,RD ,2024-10-11,AIM,WC1,11.68950687048486
46,2024-10-04 20:00:00,88,World Cup,9.8213,12.8628,11.164,12.1347,Ireland,10.5,21.0,22.5,21.25,13.25,11.5,12.5,9.0,11.75,Counter-attacks,21,0,4-4-2,4,4,2,1,-10,17,ZPQEPQQUQEQHEQ,A,Israel,17.0,15.25,17.0,17.5,13.5,14.25,14.5,7.75,11.0,Normal,0,0,3-5-2,3,5,2,3,0,11,ZHEZEUQPUHUPET,H,Isr,2024-10-04,CA,WC1,9.82130036717426
47,2024-09-27 20:00:00,88,World Cup,12.1638,13.6295,14.5694,13.1595,Ireland,14.75,15.75,15.0,15.0,14.5,15.5,14.0,8.75,11.25,Normal,0,0,3-5-2,3,5,2,0,0,17,ZPEQEPQQQUUEQP,H,PerÃº,10.25,22.75,25.5,23.5,12.0,11.25,11.75,9.25,12.75,Counter-attacks,18,0,4-4-2,4,4,2,2,-5,16,ZUQEHQQHEHQQQE,A,Per,2024-09-27,N,WC1,12.163845262769945
48,2024-09-20 20:00:00,88,World Cup,4.8886,12.5124,6.0328,13.4062,Ireland,6.25,23.5,26.0,23.5,14.0,6.75,15.0,7.0,11.0,Counter-attacks,24,0,5-3-2,5,3,2,0,-10,15,ZQPUPUQEQEQQEH,A,Srbija,15.0,18.25,17.5,17.5,14.5,16.75,14.0,9.5,11.75,Normal,0,0,3-5-2,3,5,2,2,3,13,ZHEUEQHUTHQHEH,H,Srb,2024-09-20,CA,WC1,4.888642225436696
49,2024-09-13 20:00:00,88,World Cup,9.8029,14.0743,15.8335,13.4145,Ireland,12.0,17.0,15.75,14.25,16.0,18.0,15.25,8.75,10.5,Normal,0,0,3-4-3,3,4,3,1,0,15,UPEUEUQEUQUHQP,H,Indonesia,8.0,25.5,29.5,25.0,7.75,5.75,5.5,8.75,13.25,Counter-attacks,23,0,5-4-1,5,4,1,1,-10,13,ZUPHTPUpEQQEEW,A,Ind,2024-09-13,N,WC1,9.802893877934682
50,2024-09-06 20:00:00,88,World Cup,12.7635,11.8494,17.3353,15.5798,Ireland,16.5,8.75,12.75,11.75,13.5,19.75,17.75,9.25,10.75,Attack in the middle,23,0,2-5-3,2,5,3,3,10,16,ZEUEEPQHUQUHQW,A,RD Congo,18.0,7.0,11.75,12.0,9.0,18.0,15.75,8.25,10.25,Attack in the middle,24,0,2-5-3,2,5,3,2,10,14,ZEEUEHHUUHUHHT,H,RD ,2024-09-06,AIM,WC1,12.763476603097173
51,2024-08-30 20:00:00,88,World Cup,11.5362,12.3865,12.8288,12.3865,Ireland,14.5,16.75,16.0,16.25,14.0,14.5,14.0,8.75,11.25,Normal,0,0,3-5-2,3,5,2,1,0,17,ZPEUEQQHUQQHEP,H,Israel,8.5,22.75,21.25,23.5,18.5,9.5,10.25,7.25,11.0,Counter-attacks,23,0,5-3-2,5,3,2,0,-6,11,SHQHQUQHEEQHTE,A,Isr,2024-08-30,N,WC1,11.536198787544055
52,2024-08-26 20:00:00,88,World Cup,13.3156,11.6071,11.3881,10.7311,Ireland,12.75,19.25,18.0,18.25,13.25,13.0,12.25,8.5,11.0,Normal,0,0,3-5-2,3,5,2,1,-10,16,ZPEUEUQQQUQUEW,A,PerÃº,10.25,18.25,18.25,18.5,19.75,8.5,20.25,9.5,12.5,Counter-attacks,18,0,4-4-2,4,4,2,1,1,17,ZQTEQUQUEHQQEQ,H,Per,2024-08-26,N,WC1,13.315565126239914
53,2024-08-23 20:00:00,88,World Cup,11.8258,12.1506,13.0342,12.3715,Ireland,12.25,16.0,16.25,16.25,13.75,14.75,14.0,8.5,11.0,Normal,0,0,3-5-2,3,5,2,3,0,14,UPEUEUQQUHUUEP,H,Srbija,6.75,23.25,26.75,25.5,13.25,11.5,13.5,8.75,12.0,Counter-attacks,19,0,4-3-3,4,3,3,2,-10,12,ZQUEPQUEpEQHUH,A,Srb,2024-08-23,N,WC1,11.82578300452295
54,2024-08-16 20:00:00,88,Europe Cup,5.4538,12.9808,5.9584,12.5552,Ireland,5.0,26.75,27.5,26.0,15.25,7.0,14.75,8.25,12.5,Counter-attacks,21,0,5-3-2,5,3,2,2,-10,12,UZUUZPUEQEQUEH,N,Belgium,14.5,14.0,11.75,13.75,24.0,27.25,24.0,11.0,11.75,Normal,0,0,3-4-3,3,4,3,3,10,15,UUEUEQQQEHHUHQ,H,Bel,2024-08-16,CA,CCF,5.453824432014989
